Investment Direction,Year,International Trade Basis,FDI Area,FDI Component,FDI Industry,Value,Marker
outward,2017,BPM6,kenya,total-net-fdi-abroad,professional-scientific-technical-services,3.0,
outward,2017,BPM6,kenya,total-net-fdi-abroad,administrative-and-support-service-activities,,itis-nil
outward,2017,BPM6,kenya,total-net-fdi-abroad,other-services,,disclosive
outward,2018,BPM6,kenya,total-net-fdi-abroad,agriculture-forest-fishing,,disclosive
outward,2018,BPM6,kenya,total-net-fdi-abroad,mining-quarrying,,disclosive
outward,2018,BPM6,kenya,total-net-fdi-abroad,food-products-beverages-tobacco-products,,disclosive
outward,2018,BPM6,kenya,total-net-fdi-abroad,textiles-wood-activities,,disclosive
outward,2018,BPM6,kenya,total-net-fdi-abroad,petroleum-chemicals-pharmaceuticals-rubber-plastic-products,,disclosive
outward,2018,BPM6,kenya,total-net-fdi-abroad,metal-and-machinery-products,,disclosive
outward,2018,BPM6,kenya,total-net-fdi-abroad,computer-electronic-and-optical-products,,disclosive
outward,2018,BPM6,kenya,total-net-fdi-abroad,transport-equipment,,itis-nil
outward,2018,BPM6,kenya,total-net-fdi-abroad,other-manufacturing,-6.0,
outward,2018,BPM6,kenya,total-net-fdi-abroad,electricity-gas-water-and-waste,,itis-nil
outward,2018,BPM6,kenya,total-net-fdi-abroad,construction,2.0,
outward,2018,BPM6,kenya,total-net-fdi-abroad,retail-wholesale-trade-repair-of-motor-vehicles-motor-cycles,,itis-nil
outward,2018,BPM6,kenya,total-net-fdi-abroad,transportation-storage,,disclosive
outward,2018,BPM6,kenya,total-net-fdi-abroad,information-and-communication,1.0,
outward,2018,BPM6,kenya,total-net-fdi-abroad,financial-services,48.0,
outward,2018,BPM6,kenya,total-net-fdi-abroad,professional-scientific-technical-services,,disclosive
outward,2018,BPM6,kenya,total-net-fdi-abroad,administrative-and-support-service-activities,,itis-nil
outward,2018,BPM6,kenya,total-net-fdi-abroad,other-services,,disclosive
outward,2019,BPM6,kenya,total-net-fdi-abroad,agriculture-forest-fishing,,disclosive
outward,2019,BPM6,kenya,total-net-fdi-abroad,mining-quarrying,,disclosive
outward,2019,BPM6,kenya,total-net-fdi-abroad,food-products-beverages-tobacco-products,,disclosive
outward,2019,BPM6,kenya,total-net-fdi-abroad,textiles-wood-activities,,disclosive
outward,2019,BPM6,kenya,total-net-fdi-abroad,petroleum-chemicals-pharmaceuticals-rubber-plastic-products,,disclosive
outward,2019,BPM6,kenya,total-net-fdi-abroad,metal-and-machinery-products,,disclosive
outward,2019,BPM6,kenya,total-net-fdi-abroad,computer-electronic-and-optical-products,,disclosive
outward,2019,BPM6,kenya,total-net-fdi-abroad,transport-equipment,,itis-nil
outward,2019,BPM6,kenya,total-net-fdi-abroad,other-manufacturing,14.0,
outward,2019,BPM6,kenya,total-net-fdi-abroad,electricity-gas-water-and-waste,,itis-nil
outward,2019,BPM6,kenya,total-net-fdi-abroad,construction,,itis-nil
outward,2019,BPM6,kenya,total-net-fdi-abroad,retail-wholesale-trade-repair-of-motor-vehicles-motor-cycles,,itis-nil
outward,2019,BPM6,kenya,total-net-fdi-abroad,transportation-storage,,itis-nil
outward,2019,BPM6,kenya,total-net-fdi-abroad,information-and-communication,,disclosive
outward,2019,BPM6,kenya,total-net-fdi-abroad,financial-services,35.0,
outward,2019,BPM6,kenya,total-net-fdi-abroad,professional-scientific-technical-services,,disclosive
outward,2019,BPM6,kenya,total-net-fdi-abroad,administrative-and-support-service-activities,-1.0,
outward,2019,BPM6,kenya,total-net-fdi-abroad,other-services,-20.0,
outward,2016,BPM6,nigeria,total-net-fdi-abroad,agriculture-forest-fishing,,disclosive
outward,2016,BPM6,nigeria,total-net-fdi-abroad,mining-quarrying,,disclosive
outward,2016,BPM6,nigeria,total-net-fdi-abroad,food-products-beverages-tobacco-products,,disclosive
outward,2016,BPM6,nigeria,total-net-fdi-abroad,textiles-wood-activities,,itis-nil
outward,2016,BPM6,nigeria,total-net-fdi-abroad,petroleum-chemicals-pharmaceuticals-rubber-plastic-products,,disclosive
outward,2016,BPM6,nigeria,total-net-fdi-abroad,metal-and-machinery-products,2.0,
outward,2016,BPM6,nigeria,total-net-fdi-abroad,computer-electronic-and-optical-products,,itis-nil
outward,2016,BPM6,nigeria,total-net-fdi-abroad,transport-equipment,,disclosive
outward,2016,BPM6,nigeria,total-net-fdi-abroad,other-manufacturing,,disclosive
outward,2016,BPM6,nigeria,total-net-fdi-abroad,electricity-gas-water-and-waste,,itis-nil
outward,2016,BPM6,nigeria,total-net-fdi-abroad,construction,,disclosive
outward,2016,BPM6,nigeria,total-net-fdi-abroad,retail-wholesale-trade-repair-of-motor-vehicles-motor-cycles,,disclosive
outward,2016,BPM6,nigeria,total-net-fdi-abroad,transportation-storage,,itis-nil
outward,2016,BPM6,nigeria,total-net-fdi-abroad,information-and-communication,-3.0,
outward,2016,BPM6,nigeria,total-net-fdi-abroad,financial-services,41.0,
outward,2016,BPM6,nigeria,total-net-fdi-abroad,professional-scientific-technical-services,,itis-nil
outward,2016,BPM6,nigeria,total-net-fdi-abroad,administrative-and-support-service-activities,-1.0,
outward,2016,BPM6,nigeria,total-net-fdi-abroad,other-services,,disclosive
outward,2017,BPM6,nigeria,total-net-fdi-abroad,agriculture-forest-fishing,,itis-nil
outward,2017,BPM6,nigeria,total-net-fdi-abroad,mining-quarrying,,disclosive
outward,2017,BPM6,nigeria,total-net-fdi-abroad,food-products-beverages-tobacco-products,,disclosive
outward,2017,BPM6,nigeria,total-net-fdi-abroad,textiles-wood-activities,,disclosive
outward,2017,BPM6,nigeria,total-net-fdi-abroad,petroleum-chemicals-pharmaceuticals-rubber-plastic-products,,disclosive
outward,2017,BPM6,nigeria,total-net-fdi-abroad,metal-and-machinery-products,,disclosive
outward,2017,BPM6,nigeria,total-net-fdi-abroad,computer-electronic-and-optical-products,,itis-nil
outward,2017,BPM6,nigeria,total-net-fdi-abroad,transport-equipment,,disclosive
outward,2017,BPM6,nigeria,total-net-fdi-abroad,other-manufacturing,,itis-nil
outward,2017,BPM6,nigeria,total-net-fdi-abroad,electricity-gas-water-and-waste,,itis-nil
outward,2017,BPM6,nigeria,total-net-fdi-abroad,construction,,disclosive
outward,2017,BPM6,nigeria,total-net-fdi-abroad,retail-wholesale-trade-repair-of-motor-vehicles-motor-cycles,1.0,
outward,2017,BPM6,nigeria,total-net-fdi-abroad,transportation-storage,,itis-nil
outward,2017,BPM6,nigeria,total-net-fdi-abroad,information-and-communication,,itis-nil
outward,2017,BPM6,nigeria,total-net-fdi-abroad,financial-services,130.0,
outward,2017,BPM6,nigeria,total-net-fdi-abroad,professional-scientific-technical-services,2.0,
outward,2017,BPM6,nigeria,total-net-fdi-abroad,administrative-and-support-service-activities,,itis-nil
outward,2017,BPM6,nigeria,total-net-fdi-abroad,other-services,,disclosive
outward,2018,BPM6,nigeria,total-net-fdi-abroad,agriculture-forest-fishing,,itis-nil
outward,2018,BPM6,nigeria,total-net-fdi-abroad,mining-quarrying,,disclosive
outward,2018,BPM6,nigeria,total-net-fdi-abroad,food-products-beverages-tobacco-products,,disclosive
outward,2018,BPM6,nigeria,total-net-fdi-abroad,textiles-wood-activities,,disclosive
outward,2018,BPM6,nigeria,total-net-fdi-abroad,petroleum-chemicals-pharmaceuticals-rubber-plastic-products,,disclosive
outward,2018,BPM6,nigeria,total-net-fdi-abroad,metal-and-machinery-products,,itis-nil
outward,2018,BPM6,nigeria,total-net-fdi-abroad,computer-electronic-and-optical-products,,itis-nil
outward,2018,BPM6,nigeria,total-net-fdi-abroad,transport-equipment,,disclosive
outward,2018,BPM6,nigeria,total-net-fdi-abroad,other-manufacturing,,disclosive
outward,2018,BPM6,nigeria,total-net-fdi-abroad,electricity-gas-water-and-waste,,itis-nil
outward,2018,BPM6,nigeria,total-net-fdi-abroad,construction,,disclosive
outward,2018,BPM6,nigeria,total-net-fdi-abroad,retail-wholesale-trade-repair-of-motor-vehicles-motor-cycles,1.0,
outward,2018,BPM6,nigeria,total-net-fdi-abroad,transportation-storage,-2.0,
outward,2018,BPM6,nigeria,total-net-fdi-abroad,information-and-communication,,itis-nil
outward,2018,BPM6,nigeria,total-net-fdi-abroad,financial-services,33.0,
outward,2018,BPM6,nigeria,total-net-fdi-abroad,professional-scientific-technical-services,3.0,
outward,2018,BPM6,nigeria,total-net-fdi-abroad,administrative-and-support-service-activities,3.0,
outward,2018,BPM6,nigeria,total-net-fdi-abroad,other-services,,disclosive
outward,2019,BPM6,nigeria,total-net-fdi-abroad,agriculture-forest-fishing,,itis-nil
outward,2019,BPM6,nigeria,total-net-fdi-abroad,mining-quarrying,,disclosive
outward,2019,BPM6,nigeria,total-net-fdi-abroad,food-products-beverages-tobacco-products,,disclosive
outward,2019,BPM6,nigeria,total-net-fdi-abroad,textiles-wood-activities,,disclosive
outward,2019,BPM6,nigeria,total-net-fdi-abroad,petroleum-chemicals-pharmaceuticals-rubber-plastic-products,3.0,
outward,2019,BPM6,nigeria,total-net-fdi-abroad,metal-and-machinery-products,,itis-nil
outward,2019,BPM6,nigeria,total-net-fdi-abroad,computer-electronic-and-optical-products,,itis-nil
outward,2019,BPM6,nigeria,total-net-fdi-abroad,transport-equipment,,disclosive
outward,2019,BPM6,nigeria,total-net-fdi-abroad,other-manufacturing,,disclosive
outward,2019,BPM6,nigeria,total-net-fdi-abroad,electricity-gas-water-and-waste,,disclosive
outward,2019,BPM6,nigeria,total-net-fdi-abroad,construction,,disclosive
outward,2019,BPM6,nigeria,total-net-fdi-abroad,retail-wholesale-trade-repair-of-motor-vehicles-motor-cycles,,itis-nil
outward,2019,BPM6,nigeria,total-net-fdi-abroad,transportation-storage,,itis-nil
outward,2019,BPM6,nigeria,total-net-fdi-abroad,information-and-communication,,disclosive
outward,2019,BPM6,nigeria,total-net-fdi-abroad,financial-services,85.0,
outward,2019,BPM6,nigeria,total-net-fdi-abroad,professional-scientific-technical-services,2.0,
outward,2019,BPM6,nigeria,total-net-fdi-abroad,administrative-and-support-service-activities,,itis-nil
outward,2019,BPM6,nigeria,total-net-fdi-abroad,other-services,46.0,
outward,2016,BPM6,south-africa,total-net-fdi-abroad,agriculture-forest-fishing,,itis-nil
outward,2016,BPM6,south-africa,total-net-fdi-abroad,mining-quarrying,,disclosive
outward,2016,BPM6,south-africa,total-net-fdi-abroad,food-products-beverages-tobacco-products,,disclosive
outward,2016,BPM6,south-africa,total-net-fdi-abroad,textiles-wood-activities,,disclosive
outward,2016,BPM6,south-africa,total-net-fdi-abroad,petroleum-chemicals-pharmaceuticals-rubber-plastic-products,52.0,
outward,2016,BPM6,south-africa,total-net-fdi-abroad,metal-and-machinery-products,11.0,
outward,2016,BPM6,south-africa,total-net-fdi-abroad,computer-electronic-and-optical-products,,disclosive
outward,2016,BPM6,south-africa,total-net-fdi-abroad,transport-equipment,7.0,
outward,2016,BPM6,south-africa,total-net-fdi-abroad,other-manufacturing,,disclosive
outward,2016,BPM6,south-africa,total-net-fdi-abroad,electricity-gas-water-and-waste,,itis-nil
outward,2016,BPM6,south-africa,total-net-fdi-abroad,construction,,disclosive
outward,2016,BPM6,south-africa,total-net-fdi-abroad,retail-wholesale-trade-repair-of-motor-vehicles-motor-cycles,-34.0,
outward,2016,BPM6,south-africa,total-net-fdi-abroad,transportation-storage,,disclosive
outward,2016,BPM6,south-africa,total-net-fdi-abroad,information-and-communication,-43.0,
outward,2016,BPM6,south-africa,total-net-fdi-abroad,financial-services,118.0,
outward,2016,BPM6,south-africa,total-net-fdi-abroad,professional-scientific-technical-services,,itis-nil
outward,2016,BPM6,south-africa,total-net-fdi-abroad,administrative-and-support-service-activities,,disclosive
outward,2016,BPM6,south-africa,total-net-fdi-abroad,other-services,,disclosive
outward,2017,BPM6,south-africa,total-net-fdi-abroad,agriculture-forest-fishing,,disclosive
outward,2017,BPM6,south-africa,total-net-fdi-abroad,mining-quarrying,,disclosive
outward,2017,BPM6,south-africa,total-net-fdi-abroad,food-products-beverages-tobacco-products,,disclosive
outward,2017,BPM6,south-africa,total-net-fdi-abroad,textiles-wood-activities,,itis-nil
outward,2017,BPM6,south-africa,total-net-fdi-abroad,petroleum-chemicals-pharmaceuticals-rubber-plastic-products,28.0,
outward,2017,BPM6,south-africa,total-net-fdi-abroad,metal-and-machinery-products,27.0,
outward,2017,BPM6,south-africa,total-net-fdi-abroad,computer-electronic-and-optical-products,,itis-nil
outward,2017,BPM6,south-africa,total-net-fdi-abroad,transport-equipment,3.0,
outward,2017,BPM6,south-africa,total-net-fdi-abroad,other-manufacturing,,disclosive
outward,2017,BPM6,south-africa,total-net-fdi-abroad,electricity-gas-water-and-waste,-4.0,
outward,2017,BPM6,south-africa,total-net-fdi-abroad,construction,,disclosive
outward,2017,BPM6,south-africa,total-net-fdi-abroad,retail-wholesale-trade-repair-of-motor-vehicles-motor-cycles,58.0,
outward,2017,BPM6,south-africa,total-net-fdi-abroad,transportation-storage,,disclosive
outward,2017,BPM6,south-africa,total-net-fdi-abroad,information-and-communication,41.0,
outward,2017,BPM6,south-africa,total-net-fdi-abroad,financial-services,230.0,
outward,2017,BPM6,south-africa,total-net-fdi-abroad,professional-scientific-technical-services,11.0,
outward,2017,BPM6,south-africa,total-net-fdi-abroad,administrative-and-support-service-activities,22.0,
outward,2017,BPM6,south-africa,total-net-fdi-abroad,other-services,,disclosive
outward,2018,BPM6,south-africa,total-net-fdi-abroad,agriculture-forest-fishing,,itis-nil
outward,2018,BPM6,south-africa,total-net-fdi-abroad,mining-quarrying,,disclosive
outward,2018,BPM6,south-africa,total-net-fdi-abroad,food-products-beverages-tobacco-products,,disclosive
outward,2018,BPM6,south-africa,total-net-fdi-abroad,textiles-wood-activities,,disclosive
outward,2018,BPM6,south-africa,total-net-fdi-abroad,petroleum-chemicals-pharmaceuticals-rubber-plastic-products,124.0,
outward,2018,BPM6,south-africa,total-net-fdi-abroad,metal-and-machinery-products,29.0,
outward,2018,BPM6,south-africa,total-net-fdi-abroad,computer-electronic-and-optical-products,,itis-nil
outward,2018,BPM6,south-africa,total-net-fdi-abroad,transport-equipment,,disclosive
outward,2018,BPM6,south-africa,total-net-fdi-abroad,other-manufacturing,12.0,
outward,2018,BPM6,south-africa,total-net-fdi-abroad,electricity-gas-water-and-waste,55.0,
outward,2018,BPM6,south-africa,total-net-fdi-abroad,construction,-14.0,
outward,2018,BPM6,south-africa,total-net-fdi-abroad,retail-wholesale-trade-repair-of-motor-vehicles-motor-cycles,98.0,
outward,2018,BPM6,south-africa,total-net-fdi-abroad,transportation-storage,22.0,
outward,2018,BPM6,south-africa,total-net-fdi-abroad,information-and-communication,70.0,
outward,2018,BPM6,south-africa,total-net-fdi-abroad,financial-services,1642.0,
outward,2018,BPM6,south-africa,total-net-fdi-abroad,professional-scientific-technical-services,28.0,
outward,2018,BPM6,south-africa,total-net-fdi-abroad,administrative-and-support-service-activities,,disclosive
outward,2018,BPM6,south-africa,total-net-fdi-abroad,other-services,,disclosive
outward,2019,BPM6,south-africa,total-net-fdi-abroad,agriculture-forest-fishing,1.0,
outward,2019,BPM6,south-africa,total-net-fdi-abroad,mining-quarrying,,disclosive
outward,2019,BPM6,south-africa,total-net-fdi-abroad,food-products-beverages-tobacco-products,-46.0,
outward,2019,BPM6,south-africa,total-net-fdi-abroad,textiles-wood-activities,,disclosive
outward,2019,BPM6,south-africa,total-net-fdi-abroad,petroleum-chemicals-pharmaceuticals-rubber-plastic-products,,disclosive
outward,2019,BPM6,south-africa,total-net-fdi-abroad,metal-and-machinery-products,,disclosive
outward,2019,BPM6,south-africa,total-net-fdi-abroad,computer-electronic-and-optical-products,,disclosive
outward,2019,BPM6,south-africa,total-net-fdi-abroad,transport-equipment,2.0,
outward,2019,BPM6,south-africa,total-net-fdi-abroad,other-manufacturing,1.0,
outward,2019,BPM6,south-africa,total-net-fdi-abroad,electricity-gas-water-and-waste,-2.0,
outward,2019,BPM6,south-africa,total-net-fdi-abroad,construction,12.0,
outward,2019,BPM6,south-africa,total-net-fdi-abroad,retail-wholesale-trade-repair-of-motor-vehicles-motor-cycles,70.0,
outward,2019,BPM6,south-africa,total-net-fdi-abroad,transportation-storage,,disclosive
outward,2019,BPM6,south-africa,total-net-fdi-abroad,information-and-communication,,disclosive
outward,2019,BPM6,south-africa,total-net-fdi-abroad,financial-services,2215.0,
outward,2019,BPM6,south-africa,total-net-fdi-abroad,professional-scientific-technical-services,38.0,
outward,2019,BPM6,south-africa,total-net-fdi-abroad,administrative-and-support-service-activities,-19.0,
outward,2019,BPM6,south-africa,total-net-fdi-abroad,other-services,364.0,
outward,2016,BPM6,zimbabwe,total-net-fdi-abroad,agriculture-forest-fishing,,itis-nil
outward,2016,BPM6,zimbabwe,total-net-fdi-abroad,mining-quarrying,,disclosive
outward,2016,BPM6,zimbabwe,total-net-fdi-abroad,food-products-beverages-tobacco-products,,disclosive
outward,2016,BPM6,zimbabwe,total-net-fdi-abroad,textiles-wood-activities,,itis-nil
outward,2016,BPM6,zimbabwe,total-net-fdi-abroad,petroleum-chemicals-pharmaceuticals-rubber-plastic-products,,disclosive
outward,2016,BPM6,zimbabwe,total-net-fdi-abroad,metal-and-machinery-products,,itis-nil
outward,2016,BPM6,zimbabwe,total-net-fdi-abroad,computer-electronic-and-optical-products,,itis-nil
outward,2016,BPM6,zimbabwe,total-net-fdi-abroad,transport-equipment,,itis-nil
outward,2016,BPM6,zimbabwe,total-net-fdi-abroad,other-manufacturing,,itis-nil
outward,2016,BPM6,zimbabwe,total-net-fdi-abroad,electricity-gas-water-and-waste,,itis-nil
outward,2016,BPM6,zimbabwe,total-net-fdi-abroad,construction,,itis-nil
outward,2016,BPM6,zimbabwe,total-net-fdi-abroad,retail-wholesale-trade-repair-of-motor-vehicles-motor-cycles,,itis-nil
outward,2016,BPM6,zimbabwe,total-net-fdi-abroad,transportation-storage,,itis-nil
outward,2016,BPM6,zimbabwe,total-net-fdi-abroad,information-and-communication,,itis-nil
outward,2016,BPM6,zimbabwe,total-net-fdi-abroad,financial-services,7.0,
outward,2016,BPM6,zimbabwe,total-net-fdi-abroad,professional-scientific-technical-services,,disclosive
outward,2016,BPM6,zimbabwe,total-net-fdi-abroad,administrative-and-support-service-activities,,disclosive
outward,2016,BPM6,zimbabwe,total-net-fdi-abroad,other-services,-1.0,
outward,2017,BPM6,zimbabwe,total-net-fdi-abroad,agriculture-forest-fishing,,itis-nil
outward,2017,BPM6,zimbabwe,total-net-fdi-abroad,mining-quarrying,,disclosive
outward,2017,BPM6,zimbabwe,total-net-fdi-abroad,food-products-beverages-tobacco-products,,itis-nil
outward,2017,BPM6,zimbabwe,total-net-fdi-abroad,textiles-wood-activities,,itis-nil
outward,2017,BPM6,zimbabwe,total-net-fdi-abroad,petroleum-chemicals-pharmaceuticals-rubber-plastic-products,,disclosive
outward,2017,BPM6,zimbabwe,total-net-fdi-abroad,metal-and-machinery-products,,itis-nil
outward,2017,BPM6,zimbabwe,total-net-fdi-abroad,computer-electronic-and-optical-products,,itis-nil
outward,2017,BPM6,zimbabwe,total-net-fdi-abroad,transport-equipment,,itis-nil
outward,2017,BPM6,zimbabwe,total-net-fdi-abroad,other-manufacturing,,itis-nil
outward,2017,BPM6,zimbabwe,total-net-fdi-abroad,electricity-gas-water-and-waste,,itis-nil
outward,2017,BPM6,zimbabwe,total-net-fdi-abroad,construction,,itis-nil
outward,2017,BPM6,zimbabwe,total-net-fdi-abroad,retail-wholesale-trade-repair-of-motor-vehicles-motor-cycles,,itis-nil
outward,2017,BPM6,zimbabwe,total-net-fdi-abroad,transportation-storage,,itis-nil
outward,2017,BPM6,zimbabwe,total-net-fdi-abroad,information-and-communication,,itis-nil
outward,2017,BPM6,zimbabwe,total-net-fdi-abroad,financial-services,-10.0,
outward,2017,BPM6,zimbabwe,total-net-fdi-abroad,professional-scientific-technical-services,,disclosive
outward,2017,BPM6,zimbabwe,total-net-fdi-abroad,administrative-and-support-service-activities,,itis-nil
outward,2017,BPM6,zimbabwe,total-net-fdi-abroad,other-services,,disclosive
outward,2018,BPM6,zimbabwe,total-net-fdi-abroad,agriculture-forest-fishing,,itis-nil
outward,2018,BPM6,zimbabwe,total-net-fdi-abroad,mining-quarrying,,disclosive
outward,2018,BPM6,zimbabwe,total-net-fdi-abroad,food-products-beverages-tobacco-products,,itis-nil
outward,2018,BPM6,zimbabwe,total-net-fdi-abroad,textiles-wood-activities,,itis-nil
outward,2018,BPM6,zimbabwe,total-net-fdi-abroad,petroleum-chemicals-pharmaceuticals-rubber-plastic-products,,disclosive
outward,2018,BPM6,zimbabwe,total-net-fdi-abroad,metal-and-machinery-products,,itis-nil
outward,2018,BPM6,zimbabwe,total-net-fdi-abroad,computer-electronic-and-optical-products,,itis-nil
outward,2018,BPM6,zimbabwe,total-net-fdi-abroad,transport-equipment,,itis-nil
outward,2018,BPM6,zimbabwe,total-net-fdi-abroad,other-manufacturing,,itis-nil
outward,2018,BPM6,zimbabwe,total-net-fdi-abroad,electricity-gas-water-and-waste,,itis-nil
outward,2018,BPM6,zimbabwe,total-net-fdi-abroad,construction,,itis-nil
outward,2018,BPM6,zimbabwe,total-net-fdi-abroad,retail-wholesale-trade-repair-of-motor-vehicles-motor-cycles,,itis-nil
outward,2018,BPM6,zimbabwe,total-net-fdi-abroad,transportation-storage,,itis-nil
outward,2018,BPM6,zimbabwe,total-net-fdi-abroad,information-and-communication,,itis-nil
outward,2018,BPM6,zimbabwe,total-net-fdi-abroad,financial-services,12.0,
outward,2018,BPM6,zimbabwe,total-net-fdi-abroad,professional-scientific-technical-services,,disclosive
outward,2018,BPM6,zimbabwe,total-net-fdi-abroad,administrative-and-support-service-activities,,itis-nil
outward,2018,BPM6,zimbabwe,total-net-fdi-abroad,other-services,,disclosive
outward,2019,BPM6,zimbabwe,total-net-fdi-abroad,agriculture-forest-fishing,,itis-nil
outward,2019,BPM6,zimbabwe,total-net-fdi-abroad,mining-quarrying,,itis-nil
outward,2019,BPM6,zimbabwe,total-net-fdi-abroad,food-products-beverages-tobacco-products,,itis-nil
outward,2019,BPM6,zimbabwe,total-net-fdi-abroad,textiles-wood-activities,,itis-nil
outward,2019,BPM6,zimbabwe,total-net-fdi-abroad,petroleum-chemicals-pharmaceuticals-rubber-plastic-products,,disclosive
outward,2019,BPM6,zimbabwe,total-net-fdi-abroad,metal-and-machinery-products,,itis-nil
outward,2019,BPM6,zimbabwe,total-net-fdi-abroad,computer-electronic-and-optical-products,,itis-nil
outward,2019,BPM6,zimbabwe,total-net-fdi-abroad,transport-equipment,,itis-nil
outward,2019,BPM6,zimbabwe,total-net-fdi-abroad,other-manufacturing,,disclosive
outward,2019,BPM6,zimbabwe,total-net-fdi-abroad,electricity-gas-water-and-waste,,itis-nil
outward,2019,BPM6,zimbabwe,total-net-fdi-abroad,construction,,itis-nil
outward,2019,BPM6,zimbabwe,total-net-fdi-abroad,retail-wholesale-trade-repair-of-motor-vehicles-motor-cycles,,itis-nil
outward,2019,BPM6,zimbabwe,total-net-fdi-abroad,transportation-storage,,itis-nil
outward,2019,BPM6,zimbabwe,total-net-fdi-abroad,information-and-communication,,itis-nil
outward,2019,BPM6,zimbabwe,total-net-fdi-abroad,financial-services,5.0,
outward,2019,BPM6,zimbabwe,total-net-fdi-abroad,professional-scientific-technical-services,,itis-nil
outward,2019,BPM6,zimbabwe,total-net-fdi-abroad,administrative-and-support-service-activities,,disclosive
outward,2019,BPM6,zimbabwe,total-net-fdi-abroad,other-services,,disclosive
outward,2016,BPM6,world-total,total-net-fdi-abroad,agriculture-forest-fishing,151.0,
outward,2016,BPM6,world-total,total-net-fdi-abroad,mining-quarrying,-4850.0,
outward,2016,BPM6,world-total,total-net-fdi-abroad,food-products-beverages-tobacco-products,3102.0,
outward,2016,BPM6,world-total,total-net-fdi-abroad,textiles-wood-activities,442.0,
outward,2016,BPM6,world-total,total-net-fdi-abroad,petroleum-chemicals-pharmaceuticals-rubber-plastic-products,-17773.0,
outward,2016,BPM6,world-total,total-net-fdi-abroad,metal-and-machinery-products,-89.0,
outward,2016,BPM6,world-total,total-net-fdi-abroad,computer-electronic-and-optical-products,147.0,
outward,2016,BPM6,world-total,total-net-fdi-abroad,transport-equipment,,disclosive
outward,2016,BPM6,world-total,total-net-fdi-abroad,other-manufacturing,,disclosive
outward,2016,BPM6,world-total,total-net-fdi-abroad,electricity-gas-water-and-waste,1893.0,
outward,2016,BPM6,world-total,total-net-fdi-abroad,construction,,disclosive
outward,2016,BPM6,world-total,total-net-fdi-abroad,retail-wholesale-trade-repair-of-motor-vehicles-motor-cycles,2073.0,
outward,2016,BPM6,world-total,total-net-fdi-abroad,transportation-storage,1977.0,
outward,2016,BPM6,world-total,total-net-fdi-abroad,information-and-communication,-2395.0,
outward,2016,BPM6,world-total,total-net-fdi-abroad,financial-services,-13135.0,
outward,2016,BPM6,world-total,total-net-fdi-abroad,professional-scientific-technical-services,,disclosive
outward,2016,BPM6,world-total,total-net-fdi-abroad,administrative-and-support-service-activities,1262.0,
outward,2016,BPM6,world-total,total-net-fdi-abroad,other-services,1373.0,
outward,2017,BPM6,world-total,total-net-fdi-abroad,agriculture-forest-fishing,148.0,
outward,2017,BPM6,world-total,total-net-fdi-abroad,mining-quarrying,-12265.0,
outward,2017,BPM6,world-total,total-net-fdi-abroad,food-products-beverages-tobacco-products,,disclosive
outward,2017,BPM6,world-total,total-net-fdi-abroad,textiles-wood-activities,1028.0,
outward,2017,BPM6,world-total,total-net-fdi-abroad,petroleum-chemicals-pharmaceuticals-rubber-plastic-products,,disclosive
outward,2017,BPM6,world-total,total-net-fdi-abroad,metal-and-machinery-products,-140.0,
outward,2017,BPM6,world-total,total-net-fdi-abroad,computer-electronic-and-optical-products,400.0,
outward,2017,BPM6,world-total,total-net-fdi-abroad,transport-equipment,-1129.0,
outward,2017,BPM6,world-total,total-net-fdi-abroad,other-manufacturing,497.0,
outward,2017,BPM6,world-total,total-net-fdi-abroad,electricity-gas-water-and-waste,873.0,
outward,2017,BPM6,world-total,total-net-fdi-abroad,construction,,disclosive
outward,2017,BPM6,world-total,total-net-fdi-abroad,retail-wholesale-trade-repair-of-motor-vehicles-motor-cycles,2432.0,
outward,2017,BPM6,world-total,total-net-fdi-abroad,transportation-storage,,disclosive
outward,2017,BPM6,world-total,total-net-fdi-abroad,information-and-communication,2694.0,
outward,2017,BPM6,world-total,total-net-fdi-abroad,financial-services,29373.0,
outward,2017,BPM6,world-total,total-net-fdi-abroad,professional-scientific-technical-services,3096.0,
outward,2017,BPM6,world-total,total-net-fdi-abroad,administrative-and-support-service-activities,3138.0,
outward,2017,BPM6,world-total,total-net-fdi-abroad,other-services,7826.0,
outward,2018,BPM6,world-total,total-net-fdi-abroad,agriculture-forest-fishing,79.0,
outward,2018,BPM6,world-total,total-net-fdi-abroad,mining-quarrying,-9056.0,
outward,2018,BPM6,world-total,total-net-fdi-abroad,food-products-beverages-tobacco-products,4902.0,
outward,2018,BPM6,world-total,total-net-fdi-abroad,textiles-wood-activities,427.0,
outward,2018,BPM6,world-total,total-net-fdi-abroad,petroleum-chemicals-pharmaceuticals-rubber-plastic-products,-9713.0,
outward,2018,BPM6,world-total,total-net-fdi-abroad,metal-and-machinery-products,-363.0,
outward,2018,BPM6,world-total,total-net-fdi-abroad,computer-electronic-and-optical-products,235.0,
outward,2018,BPM6,world-total,total-net-fdi-abroad,transport-equipment,771.0,
outward,2018,BPM6,world-total,total-net-fdi-abroad,other-manufacturing,7669.0,
outward,2018,BPM6,world-total,total-net-fdi-abroad,electricity-gas-water-and-waste,2268.0,
outward,2018,BPM6,world-total,total-net-fdi-abroad,construction,464.0,
outward,2018,BPM6,world-total,total-net-fdi-abroad,retail-wholesale-trade-repair-of-motor-vehicles-motor-cycles,1699.0,
