Year,NUTS Geography,HMRC Partner Geography,Flow Directions,SITC 4,Value,Marker
2019,nuts2/UKD3,CN,exports,all,942,
2019,nuts2/UKD3,KR,exports,all,492,
2019,nuts2/UKD3,JP,exports,all,627,
2019,nuts2/UKD3,TW,exports,all,420,
2019,nuts2/UKD3,HK,exports,all,858,
2019,nuts2/UKD3,AU,exports,all,1032,
2019,nuts2/UKD3,NZ,exports,all,535,
2019,nuts2/UKD3,other-asia-and-oceania,exports,all,449,
2019,nuts2/UKD3,other-eastern-europe,exports,all,236,
2019,nuts2/UKD3,other-latin-america-and-caribbean,exports,all,358,
2019,nuts2/UKD3,other-middle-east-and-north-africa,exports,all,255,
2019,nuts2/UKD3,other-sub-saharan-africa,exports,all,411,
2019,nuts2/UKD3,other-western-europe,exports,all,78,
2019,nuts2/UKD4,IS,exports,all,166,
2019,nuts2/UKD4,NO,exports,all,468,
2019,nuts2/UKD4,CH,exports,all,483,
2019,nuts2/UKD4,GI,exports,all,180,
2019,nuts2/UKD4,TR,exports,all,321,
2019,nuts2/UKD4,UA,exports,all,98,
2019,nuts2/UKD4,RU,exports,all,169,
2019,nuts2/UKD4,GE,exports,all,49,
2019,nuts2/UKD4,AZ,exports,all,60,
2019,nuts2/UKD4,KZ,exports,all,63,
2019,nuts2/UKD4,MK,exports,all,42,
2019,nuts2/UKD4,XS,exports,all,109,
2019,nuts2/UKD4,MA,exports,all,116,
2019,nuts2/UKD4,DZ,exports,all,29,
2019,nuts2/UKD4,EG,exports,all,165,
2019,nuts2/UKD4,CI,exports,all,21,
2019,nuts2/UKD4,GH,exports,all,76,
2019,nuts2/UKD4,NG,exports,all,194,
2019,nuts2/UKD4,GQ,exports,all,14,
2019,nuts2/UKD4,AO,exports,all,24,
2019,nuts2/UKD4,ET,exports,all,16,
2019,nuts2/UKD4,KE,exports,all,107,
2019,nuts2/UKD4,TZ,exports,all,41,
2019,nuts2/UKD4,MU,exports,all,85,
2019,nuts2/UKD4,ZA,exports,all,344,
2019,nuts2/UKD4,US,exports,all,1064,
2019,nuts2/UKD4,CA,exports,all,457,
2019,nuts2/UKD4,MX,exports,all,170,
2019,nuts2/UKD4,PA,exports,all,31,
2019,nuts2/UKD4,TT,exports,all,62,
2019,nuts2/UKD4,CO,exports,all,66,
2019,nuts2/UKD4,EC,exports,all,23,
2019,nuts2/UKD4,PE,exports,all,67,
2019,nuts2/UKD4,BR,exports,all,153,
2019,nuts2/UKD4,CL,exports,all,112,
2019,nuts2/UKD4,UY,exports,all,25,
2019,nuts2/UKD4,AR,exports,all,58,
2019,nuts2/UKD4,LB,exports,all,97,
2019,nuts2/UKD4,IQ,exports,all,52,
2019,nuts2/UKD4,IL,exports,all,257,
2019,nuts2/UKD4,JO,exports,all,94,
2019,nuts2/UKD4,SA,exports,all,274,
2019,nuts2/UKD4,KW,exports,all,175,
2019,nuts2/UKD4,BH,exports,all,153,
2019,nuts2/UKD4,QA,exports,all,228,
2019,nuts2/UKD4,AE,exports,all,504,
2019,nuts2/UKD4,OM,exports,all,129,
2019,nuts2/UKD4,PK,exports,all,108,
2019,nuts2/UKD4,IN,exports,all,378,
2019,nuts2/UKD4,BD,exports,all,47,
2019,nuts2/UKD4,LK,exports,all,63,
2019,nuts2/UKD4,TH,exports,all,206,
2019,nuts2/UKD4,VN,exports,all,121,
2019,nuts2/UKD4,ID,exports,all,125,
2019,nuts2/UKD4,MY,exports,all,253,
2019,nuts2/UKD4,SG,exports,all,341,
2019,nuts2/UKD4,CN,exports,all,449,
2019,nuts2/UKD4,KR,exports,all,235,
2019,nuts2/UKD4,JP,exports,all,329,
2019,nuts2/UKD4,TW,exports,all,202,
2019,nuts2/UKD4,HK,exports,all,400,
2019,nuts2/UKD4,AU,exports,all,565,
2019,nuts2/UKD4,NZ,exports,all,305,
2019,nuts2/UKD4,other-asia-and-oceania,exports,all,231,
2019,nuts2/UKD4,other-eastern-europe,exports,all,124,
2019,nuts2/UKD4,other-latin-america-and-caribbean,exports,all,216,
2019,nuts2/UKD4,other-middle-east-and-north-africa,exports,all,128,
2019,nuts2/UKD4,other-north-america,exports,all,7,
2019,nuts2/UKD4,other-sub-saharan-africa,exports,all,197,
2019,nuts2/UKD7,IS,exports,all,166,
2019,nuts2/UKD7,NO,exports,all,427,
2019,nuts2/UKD7,CH,exports,all,452,
2019,nuts2/UKD7,GI,exports,all,192,
2019,nuts2/UKD7,TR,exports,all,306,
2019,nuts2/UKD7,UA,exports,all,90,
2019,nuts2/UKD7,RU,exports,all,149,
2019,nuts2/UKD7,GE,exports,all,49,
2019,nuts2/UKD7,AZ,exports,all,65,
2019,nuts2/UKD7,KZ,exports,all,70,
2019,nuts2/UKD7,MK,exports,all,30,
2019,nuts2/UKD7,XS,exports,all,90,
2019,nuts2/UKD7,MA,exports,all,86,
2019,nuts2/UKD7,DZ,exports,all,33,
2019,nuts2/UKD7,EG,exports,all,184,
2019,nuts2/UKD7,SN,exports,all,27,
2019,nuts2/UKD7,CI,exports,all,29,
2019,nuts2/UKD7,GH,exports,all,90,
2019,nuts2/UKD7,NG,exports,all,209,
2019,nuts2/UKD7,AO,exports,all,46,
2019,nuts2/UKD7,ET,exports,all,22,
2019,nuts2/UKD7,KE,exports,all,121,
2019,nuts2/UKD7,TZ,exports,all,59,
2019,nuts2/UKD7,MU,exports,all,83,
2019,nuts2/UKD7,ZA,exports,all,334,
2019,nuts2/UKD7,US,exports,all,932,
2019,nuts2/UKD7,CA,exports,all,401,
2019,nuts2/UKD7,MX,exports,all,145,
2019,nuts2/UKD7,GT,exports,all,22,
2019,nuts2/UKD7,HN,exports,all,15,
2019,nuts2/UKD7,CR,exports,all,27,
2019,nuts2/UKD7,PA,exports,all,39,
2019,nuts2/UKD7,DO,exports,all,32,
2019,nuts2/UKD7,TT,exports,all,78,
2019,nuts2/UKD7,CO,exports,all,75,
2019,nuts2/UKD7,EC,exports,all,31,
2019,nuts2/UKD7,PE,exports,all,62,
2019,nuts2/UKD7,BR,exports,all,153,
2019,nuts2/UKD7,CL,exports,all,97,
2019,nuts2/UKD7,UY,exports,all,33,
2019,nuts2/UKD7,AR,exports,all,75,
2019,nuts2/UKD7,LB,exports,all,91,
2019,nuts2/UKD7,IQ,exports,all,65,
2019,nuts2/UKD7,IL,exports,all,234,
2019,nuts2/UKD7,JO,exports,all,82,
2019,nuts2/UKD7,SA,exports,all,281,
2019,nuts2/UKD7,KW,exports,all,178,
2019,nuts2/UKD7,BH,exports,all,149,
2019,nuts2/UKD7,QA,exports,all,220,
2019,nuts2/UKD7,AE,exports,all,490,
2019,nuts2/UKD7,OM,exports,all,136,
2019,nuts2/UKD7,PK,exports,all,122,
2019,nuts2/UKD7,IN,exports,all,388,
2019,nuts2/UKD7,BD,exports,all,75,
2019,nuts2/UKD7,LK,exports,all,75,
2019,nuts2/UKD7,TH,exports,all,229,
2019,nuts2/UKD7,VN,exports,all,147,
2019,nuts2/UKD7,ID,exports,all,125,
2019,nuts2/UKD7,MY,exports,all,258,
2019,nuts2/UKD7,SG,exports,all,353,
2019,nuts2/UKD7,CN,exports,all,422,
2019,nuts2/UKD7,KR,exports,all,250,
2019,nuts2/UKD7,JP,exports,all,302,
2019,nuts2/UKD7,TW,exports,all,188,
2019,nuts2/UKD7,HK,exports,all,383,
2019,nuts2/UKD7,AU,exports,all,495,
2019,nuts2/UKD7,NZ,exports,all,243,
2019,nuts2/UKD7,other-asia-and-oceania,exports,all,227,
2019,nuts2/UKD7,other-eastern-europe,exports,all,116,
2019,nuts2/UKD7,other-latin-america-and-caribbean,exports,all,209,
2019,nuts2/UKD7,other-middle-east-and-north-africa,exports,all,126,
2019,nuts2/UKD7,other-sub-saharan-africa,exports,all,207,
2019,nuts2/UKD7,other-western-europe,exports,all,46,
2019,nuts2/nw-energy,other-asia-and-oceania,exports,all,,not-applicable
2019,nuts2/UKM7,IS,exports,all,182,
2019,nuts2/UKM7,NO,exports,all,599,
2019,nuts2/UKM7,CH,exports,all,676,
2019,nuts2/UKM7,GI,exports,all,206,
2019,nuts2/UKM7,TR,exports,all,356,
2019,nuts2/UKM7,UA,exports,all,129,
2019,nuts2/UKM7,RU,exports,all,242,
2019,nuts2/UKM7,GE,exports,all,77,
2019,nuts2/UKM7,AZ,exports,all,111,
2019,nuts2/UKM7,KZ,exports,all,116,
2019,nuts2/UKM7,MK,exports,all,42,
2019,nuts2/UKM7,XS,exports,all,107,
2019,nuts2/UKM7,MA,exports,all,111,
2019,nuts2/UKM7,DZ,exports,all,51,
2019,nuts2/UKM7,EG,exports,all,221,
2019,nuts2/UKM7,SN,exports,all,34,
2019,nuts2/UKM7,CI,exports,all,43,
2019,nuts2/UKM7,GH,exports,all,116,
2019,nuts2/UKM7,NG,exports,all,262,
2019,nuts2/UKM7,CM,exports,all,42,
2019,nuts2/UKM7,GQ,exports,all,35,
2019,nuts2/UKM7,CD,exports,all,34,
2019,nuts2/UKM7,AO,exports,all,71,
2019,nuts2/UKM7,ET,exports,all,32,
2019,nuts2/UKM7,KE,exports,all,124,
2019,nuts2/UKM7,TZ,exports,all,62,
2019,nuts2/UKM7,MU,exports,all,93,
2019,nuts2/UKM7,ZA,exports,all,405,
2019,nuts2/UKM7,US,exports,all,1413,
2019,nuts2/UKM7,CA,exports,all,627,
2019,nuts2/UKM7,MX,exports,all,227,
2019,nuts2/UKM7,GT,exports,all,26,
2019,nuts2/UKM7,PA,exports,all,59,
2019,nuts2/UKM7,DO,exports,all,35,
2019,nuts2/UKM7,TT,exports,all,91,
2019,nuts2/UKM7,CO,exports,all,95,
2019,nuts2/UKM7,VE,exports,all,14,
2019,nuts2/UKM7,EC,exports,all,53,
2019,nuts2/UKM7,PE,exports,all,82,
2019,nuts2/UKM7,BR,exports,all,215,
2019,nuts2/UKM7,CL,exports,all,151,
2019,nuts2/UKM7,UY,exports,all,40,
2019,nuts2/UKM7,AR,exports,all,100,
2019,nuts2/UKM7,FK,exports,all,54,
2019,nuts2/UKM7,LB,exports,all,131,
2019,nuts2/UKM7,IQ,exports,all,69,
2019,nuts2/UKM7,IL,exports,all,331,
2019,nuts2/UKM7,JO,exports,all,111,
2019,nuts2/UKM7,SA,exports,all,317,
2019,nuts2/UKM7,KW,exports,all,195,
2019,nuts2/UKM7,BH,exports,all,175,
2019,nuts2/UKM7,QA,exports,all,299,
2019,nuts2/UKM7,AE,exports,all,606,
2019,nuts2/UKM7,OM,exports,all,147,
2019,nuts2/UKM7,PK,exports,all,109,
2019,nuts2/UKM7,IN,exports,all,466,
2019,nuts2/UKM7,BD,exports,all,54,
2019,nuts2/UKM7,LK,exports,all,78,
2019,nuts2/UKM7,TH,exports,all,270,
2019,nuts2/UKM7,VN,exports,all,168,
2019,nuts2/UKM7,ID,exports,all,161,
2019,nuts2/UKM7,MY,exports,all,332,
2019,nuts2/UKM7,SG,exports,all,518,
2019,nuts2/UKM7,CN,exports,all,557,
2019,nuts2/UKM7,KR,exports,all,336,
2019,nuts2/UKM7,JP,exports,all,511,
2019,nuts2/UKM7,TW,exports,all,305,
2019,nuts2/UKM7,HK,exports,all,534,
2019,nuts2/UKM7,AU,exports,all,672,
2019,nuts2/UKM7,NZ,exports,all,331,
2019,nuts2/UKM7,other-asia-and-oceania,exports,all,300,
2019,nuts2/UKM7,other-eastern-europe,exports,all,156,
2019,nuts2/UKM7,other-latin-america-and-caribbean,exports,all,240,
2019,nuts2/UKM7,other-middle-east-and-north-africa,exports,all,133,
2019,nuts2/UKM7,other-sub-saharan-africa,exports,all,249,
2019,nuts2/UKM7,other-western-europe,exports,all,64,
2019,nuts2/UKM6,IS,exports,all,81,
2019,nuts2/UKM6,NO,exports,all,223,
2019,nuts2/UKM6,CH,exports,all,213,
2019,nuts2/UKM6,GI,exports,all,86,
2019,nuts2/UKM6,TR,exports,all,132,
2019,nuts2/UKM6,UA,exports,all,51,
2019,nuts2/UKM6,RU,exports,all,70,
2019,nuts2/UKM6,GE,exports,all,28,
2019,nuts2/UKM6,AZ,exports,all,39,
2019,nuts2/UKM6,KZ,exports,all,42,
2019,nuts2/UKM6,MA,exports,all,40,
2019,nuts2/UKM6,DZ,exports,all,19,
2019,nuts2/UKM6,EG,exports,all,69,
2019,nuts2/UKM6,GH,exports,all,37,
2019,nuts2/UKM6,NG,exports,all,99,
2019,nuts2/UKM6,CM,exports,all,24,
2019,nuts2/UKM6,AO,exports,all,27,
2019,nuts2/UKM6,ET,exports,all,15,
2019,nuts2/UKM6,KE,exports,all,54,
2019,nuts2/UKM6,MU,exports,all,47,
2019,nuts2/UKM6,ZA,exports,all,130,
2019,nuts2/UKM6,US,exports,all,483,
2019,nuts2/UKM6,CA,exports,all,242,
2019,nuts2/UKM6,MX,exports,all,86,
2019,nuts2/UKM6,GT,exports,all,13,
2019,nuts2/UKM6,PA,exports,all,28,
2019,nuts2/UKM6,DO,exports,all,18,
2019,nuts2/UKM6,TT,exports,all,40,
2019,nuts2/UKM6,CO,exports,all,40,
2019,nuts2/UKM6,VE,exports,all,7,
2019,nuts2/UKM6,EC,exports,all,23,
2019,nuts2/UKM6,PE,exports,all,34,
2019,nuts2/UKM6,BR,exports,all,69,
2019,nuts2/UKM6,CL,exports,all,62,
2019,nuts2/UKM6,UY,exports,all,24,
2019,nuts2/UKM6,AR,exports,all,36,
2019,nuts2/UKM6,LB,exports,all,49,
2019,nuts2/UKM6,IQ,exports,all,31,
2019,nuts2/UKM6,IL,exports,all,95,
2019,nuts2/UKM6,JO,exports,all,44,
2019,nuts2/UKM6,SA,exports,all,114,
2019,nuts2/UKM6,KW,exports,all,69,
2019,nuts2/UKM6,BH,exports,all,81,
2019,nuts2/UKM6,QA,exports,all,99,
2019,nuts2/UKM6,AE,exports,all,230,
2019,nuts2/UKM6,OM,exports,all,64,
2019,nuts2/UKM6,PK,exports,all,44,
2019,nuts2/UKM6,IN,exports,all,155,
2019,nuts2/UKM6,LK,exports,all,28,
2019,nuts2/UKM6,TH,exports,all,104,
2019,nuts2/UKM6,VN,exports,all,74,
2019,nuts2/UKM6,ID,exports,all,55,
2019,nuts2/UKM6,MY,exports,all,130,
2019,nuts2/UKM6,SG,exports,all,184,
2019,nuts2/UKM6,CN,exports,all,214,
2019,nuts2/UKM6,KR,exports,all,115,
2019,nuts2/UKM6,JP,exports,all,181,
2019,nuts2/UKM6,TW,exports,all,115,
2019,nuts2/UKM6,HK,exports,all,197,
2019,nuts2/UKM6,AU,exports,all,224,
2019,nuts2/UKM6,NZ,exports,all,119,
2019,nuts2/UKM6,other-asia-and-oceania,exports,all,116,
2019,nuts2/UKM6,other-eastern-europe,exports,all,62,
2019,nuts2/UKM6,other-latin-america-and-caribbean,exports,all,96,
2019,nuts2/UKM6,other-middle-east-and-north-africa,exports,all,55,
2019,nuts2/UKM6,other-sub-saharan-africa,exports,all,112,
2019,nuts2/UKM6,other-western-europe,exports,all,35,
2019,nuts2/UKM5,IS,exports,all,115,
2019,nuts2/UKM5,NO,exports,all,666,
2019,nuts2/UKM5,CH,exports,all,273,
2019,nuts2/UKM5,GI,exports,all,124,
2019,nuts2/UKM5,TR,exports,all,254,
2019,nuts2/UKM5,UA,exports,all,75,
2019,nuts2/UKM5,RU,exports,all,172,
2019,nuts2/UKM5,GE,exports,all,65,
2019,nuts2/UKM5,AZ,exports,all,228,
2019,nuts2/UKM5,KZ,exports,all,156,
2019,nuts2/UKM5,XS,exports,all,58,
2019,nuts2/UKM5,MA,exports,all,60,
2019,nuts2/UKM5,DZ,exports,all,86,
2019,nuts2/UKM5,EG,exports,all,243,
2019,nuts2/UKM5,SN,exports,all,42,
2019,nuts2/UKM5,CI,exports,all,82,
2019,nuts2/UKM5,GH,exports,all,177,
2019,nuts2/UKM5,NG,exports,all,340,
2019,nuts2/UKM5,CM,exports,all,70,
2019,nuts2/UKM5,GQ,exports,all,86,
2019,nuts2/UKM5,CD,exports,all,87,
2019,nuts2/UKM5,AO,exports,all,158,
2019,nuts2/UKM5,KE,exports,all,76,
2019,nuts2/UKM5,ZA,exports,all,241,
2019,nuts2/UKM5,US,exports,all,811,
2019,nuts2/UKM5,CA,exports,all,398,
2019,nuts2/UKM5,MX,exports,all,174,
2019,nuts2/UKM5,TT,exports,all,136,
2019,nuts2/UKM5,CO,exports,all,71,
2019,nuts2/UKM5,EC,exports,all,30,
2019,nuts2/UKM5,PE,exports,all,68,
2019,nuts2/UKM5,BR,exports,all,208,
2019,nuts2/UKM5,CL,exports,all,85,
2019,nuts2/UKM5,UY,exports,all,21,
2019,nuts2/UKM5,AR,exports,all,68,
2019,nuts2/UKM5,IQ,exports,all,99,
2019,nuts2/UKM5,IL,exports,all,169,
2019,nuts2/UKM5,SA,exports,all,312,
2019,nuts2/UKM5,KW,exports,all,157,
2019,nuts2/UKM5,BH,exports,all,165,
2019,nuts2/UKM5,QA,exports,all,326,
2019,nuts2/UKM5,AE,exports,all,542,
2019,nuts2/UKM5,OM,exports,all,158,
2019,nuts2/UKM5,PK,exports,all,96,
2019,nuts2/UKM5,IN,exports,all,305,
2019,nuts2/UKM5,BD,exports,all,40,
2019,nuts2/UKM5,TH,exports,all,197,
2019,nuts2/UKM5,VN,exports,all,144,
2019,nuts2/UKM5,ID,exports,all,137,
2019,nuts2/UKM5,MY,exports,all,313,
2019,nuts2/UKM5,SG,exports,all,449,
2019,nuts2/UKM5,CN,exports,all,358,
2019,nuts2/UKM5,KR,exports,all,205,
2019,nuts2/UKM5,JP,exports,all,217,
2019,nuts2/UKM5,TW,exports,all,133,
2019,nuts2/UKM5,HK,exports,all,262,
2019,nuts2/UKM5,AU,exports,all,425,
2019,nuts2/UKM5,NZ,exports,all,178,
2019,nuts2/UKM5,other-asia-and-oceania,exports,all,224,
2019,nuts2/UKM5,other-eastern-europe,exports,all,137,
2019,nuts2/UKM5,other-latin-america-and-caribbean,exports,all,184,
2019,nuts2/UKM5,other-middle-east-and-north-africa,exports,all,151,
2019,nuts2/UKM5,other-sub-saharan-africa,exports,all,299,
2019,nuts2/sc-energy,NO,exports,all,,not-applicable
2019,nuts2/sc-energy,US,exports,all,,not-applicable
2019,nuts2/sc-energy,CA,exports,all,,not-applicable
2019,nuts2/sc-energy,CN,exports,all,,not-applicable
2019,nuts2/UKM9,IS,exports,all,102,
2019,nuts2/UKM9,NO,exports,all,281,
2019,nuts2/UKM9,CH,exports,all,299,
2019,nuts2/UKM9,GI,exports,all,103,
2019,nuts2/UKM9,TR,exports,all,184,
2019,nuts2/UKM9,UA,exports,all,68,
2019,nuts2/UKM9,RU,exports,all,99,
2019,nuts2/UKM9,GE,exports,all,23,
2019,nuts2/UKM9,AZ,exports,all,41,
2019,nuts2/UKM9,KZ,exports,all,52,
2019,nuts2/UKM9,MK,exports,all,19,
2019,nuts2/UKM9,XS,exports,all,61,
2019,nuts2/UKM9,MA,exports,all,61,
2019,nuts2/UKM9,EG,exports,all,102,
2019,nuts2/UKM9,GH,exports,all,51,
2019,nuts2/UKM9,NG,exports,all,117,
2019,nuts2/UKM9,AO,exports,all,25,
2019,nuts2/UKM9,ET,exports,all,15,
2019,nuts2/UKM9,KE,exports,all,67,
2019,nuts2/UKM9,MU,exports,all,51,
2019,nuts2/UKM9,ZA,exports,all,194,
2019,nuts2/UKM9,US,exports,all,596,
2019,nuts2/UKM9,CA,exports,all,280,
2019,nuts2/UKM9,MX,exports,all,92,
2019,nuts2/UKM9,PA,exports,all,20,
2019,nuts2/UKM9,DO,exports,all,18,
2019,nuts2/UKM9,TT,exports,all,41,
2019,nuts2/UKM9,EC,exports,all,20,
2019,nuts2/UKM9,BR,exports,all,84,
2019,nuts2/UKM9,CL,exports,all,79,
2019,nuts2/UKM9,AR,exports,all,42,
2019,nuts2/UKM9,LB,exports,all,60,
2019,nuts2/UKM9,IQ,exports,all,28,
2019,nuts2/UKM9,IL,exports,all,154,
2019,nuts2/UKM9,JO,exports,all,66,
2019,nuts2/UKM9,SA,exports,all,159,
2019,nuts2/UKM9,KW,exports,all,99,
2019,nuts2/UKM9,BH,exports,all,88,
2019,nuts2/UKM9,QA,exports,all,128,
2019,nuts2/UKM9,AE,exports,all,283,
2019,nuts2/UKM9,OM,exports,all,84,
2019,nuts2/UKM9,PK,exports,all,68,
2019,nuts2/UKM9,IN,exports,all,222,
2019,nuts2/UKM9,BD,exports,all,39,
2019,nuts2/UKM9,LK,exports,all,35,
2019,nuts2/UKM9,TH,exports,all,125,
2019,nuts2/UKM9,VN,exports,all,79,
2019,nuts2/UKM9,ID,exports,all,71,
2019,nuts2/UKM9,MY,exports,all,175,
2019,nuts2/UKM9,SG,exports,all,231,
2019,nuts2/UKM9,CN,exports,all,273,
2019,nuts2/UKM9,KR,exports,all,160,
2019,nuts2/UKM9,JP,exports,all,209,
2019,nuts2/UKM9,TW,exports,all,133,
2019,nuts2/UKM9,HK,exports,all,241,
2019,nuts2/UKM9,AU,exports,all,296,
2019,nuts2/UKM9,NZ,exports,all,159,
2019,nuts2/UKM9,other-asia-and-oceania,exports,all,157,
2019,nuts2/UKM9,other-eastern-europe,exports,all,68,
2019,nuts2/UKM9,other-latin-america-and-caribbean,exports,all,128,
2019,nuts2/UKM9,other-middle-east-and-north-africa,exports,all,69,
2019,nuts2/UKM9,other-sub-saharan-africa,exports,all,124,
2019,nuts2/UKM9,other-western-europe,exports,all,28,
2019,nuts2/UKM8,IS,exports,all,190,
2019,nuts2/UKM8,NO,exports,all,516,
2019,nuts2/UKM8,CH,exports,all,566,
2019,nuts2/UKM8,GI,exports,all,225,
2019,nuts2/UKM8,TR,exports,all,339,
2019,nuts2/UKM8,UA,exports,all,111,
2019,nuts2/UKM8,RU,exports,all,185,
2019,nuts2/UKM8,GE,exports,all,65,
2019,nuts2/UKM8,AZ,exports,all,108,
2019,nuts2/UKM8,KZ,exports,all,98,
2019,nuts2/UKM8,XS,exports,all,112,
2019,nuts2/UKM8,MA,exports,all,99,
2019,nuts2/UKM8,DZ,exports,all,48,
2019,nuts2/UKM8,EG,exports,all,191,
2019,nuts2/UKM8,SN,exports,all,37,
2019,nuts2/UKM8,CI,exports,all,35,
2019,nuts2/UKM8,GH,exports,all,108,
2019,nuts2/UKM8,NG,exports,all,233,
2019,nuts2/UKM8,CM,exports,all,35,
2019,nuts2/UKM8,AO,exports,all,61,
2019,nuts2/UKM8,ET,exports,all,31,
2019,nuts2/UKM8,KE,exports,all,121,
2019,nuts2/UKM8,TZ,exports,all,60,
2019,nuts2/UKM8,MU,exports,all,89,
2019,nuts2/UKM8,ZA,exports,all,355,
2019,nuts2/UKM8,US,exports,all,1115,
2019,nuts2/UKM8,CA,exports,all,518,
2019,nuts2/UKM8,MX,exports,all,182,
2019,nuts2/UKM8,GT,exports,all,20,
2019,nuts2/UKM8,HN,exports,all,13,
2019,nuts2/UKM8,CR,exports,all,33,
2019,nuts2/UKM8,PA,exports,all,57,
2019,nuts2/UKM8,DO,exports,all,45,
2019,nuts2/UKM8,TT,exports,all,86,
2019,nuts2/UKM8,CO,exports,all,77,
2019,nuts2/UKM8,VE,exports,all,16,
2019,nuts2/UKM8,EC,exports,all,42,
2019,nuts2/UKM8,PE,exports,all,72,
2019,nuts2/UKM8,BR,exports,all,188,
2019,nuts2/UKM8,CL,exports,all,134,
2019,nuts2/UKM8,UY,exports,all,47,
2019,nuts2/UKM8,AR,exports,all,79,
2019,nuts2/UKM8,FK,exports,all,63,
2019,nuts2/UKM8,LB,exports,all,106,
2019,nuts2/UKM8,IQ,exports,all,72,
2019,nuts2/UKM8,IL,exports,all,274,
2019,nuts2/UKM8,JO,exports,all,123,
2019,nuts2/UKM8,SA,exports,all,307,
2019,nuts2/UKM8,KW,exports,all,205,
2019,nuts2/UKM8,BH,exports,all,187,
2019,nuts2/UKM8,QA,exports,all,287,
2019,nuts2/UKM8,AE,exports,all,620,
2019,nuts2/UKM8,OM,exports,all,173,
2019,nuts2/UKM8,PK,exports,all,124,
2019,nuts2/UKM8,IN,exports,all,404,
2019,nuts2/UKM8,BD,exports,all,56,
2019,nuts2/UKM8,LK,exports,all,80,
2019,nuts2/UKM8,TH,exports,all,246,
2019,nuts2/UKM8,VN,exports,all,166,
2019,nuts2/UKM8,ID,exports,all,135,
2019,nuts2/UKM8,MY,exports,all,297,
2019,nuts2/UKM8,SG,exports,all,466,
2019,nuts2/UKM8,CN,exports,all,491,
2019,nuts2/UKM8,KR,exports,all,290,
2019,nuts2/UKM8,JP,exports,all,410,
2019,nuts2/UKM8,TW,exports,all,258,
2019,nuts2/UKM8,HK,exports,all,481,
2019,nuts2/UKM8,AU,exports,all,572,
2019,nuts2/UKM8,NZ,exports,all,299,
2019,nuts2/UKM8,other-asia-and-oceania,exports,all,270,
2019,nuts2/UKM8,other-eastern-europe,exports,all,144,
2019,nuts2/UKM8,other-latin-america-and-caribbean,exports,all,233,
2019,nuts2/UKM8,other-middle-east-and-north-africa,exports,all,133,
2019,nuts2/UKM8,other-sub-saharan-africa,exports,all,235,
2019,nuts2/UKM8,other-western-europe,exports,all,63,
2019,nuts2/UKJ1,IS,exports,all,395,
2019,nuts2/UKJ1,NO,exports,all,1130,
2019,nuts2/UKJ1,CH,exports,all,1575,
2019,nuts2/UKJ1,GI,exports,all,389,
2019,nuts2/UKJ1,TR,exports,all,750,
2019,nuts2/UKJ1,UA,exports,all,255,
2019,nuts2/UKJ1,RU,exports,all,409,
2019,nuts2/UKJ1,GE,exports,all,126,
2019,nuts2/UKJ1,AZ,exports,all,131,
2019,nuts2/UKJ1,KZ,exports,all,170,
2019,nuts2/UKJ1,MK,exports,all,80,
2019,nuts2/UKJ1,XS,exports,all,255,
2019,nuts2/UKJ1,MA,exports,all,207,
2019,nuts2/UKJ1,DZ,exports,all,101,
2019,nuts2/UKJ1,EG,exports,all,369,
2019,nuts2/UKJ1,SN,exports,all,50,
2019,nuts2/UKJ1,CI,exports,all,64,
2019,nuts2/UKJ1,GH,exports,all,192,
2019,nuts2/UKJ1,NG,exports,all,451,
2019,nuts2/UKJ1,CM,exports,all,46,
2019,nuts2/UKJ1,GQ,exports,all,27,
2019,nuts2/UKJ1,CD,exports,all,36,
2019,nuts2/UKJ1,AO,exports,all,67,
2019,nuts2/UKJ1,ET,exports,all,66,
2019,nuts2/UKJ1,KE,exports,all,267,
2019,nuts2/UKJ1,TZ,exports,all,131,
2019,nuts2/UKJ1,MU,exports,all,176,
2019,nuts2/UKJ1,ZA,exports,all,859,
2019,nuts2/UKJ1,US,exports,all,3120,
2019,nuts2/UKJ1,CA,exports,all,1055,
2019,nuts2/UKJ1,MX,exports,all,356,
2019,nuts2/UKJ1,GT,exports,all,52,
2019,nuts2/UKJ1,HN,exports,all,23,
2019,nuts2/UKJ1,CR,exports,all,66,
2019,nuts2/UKJ1,PA,exports,all,83,
2019,nuts2/UKJ1,DO,exports,all,63,
2019,nuts2/UKJ1,TT,exports,all,107,
2019,nuts2/UKJ1,CO,exports,all,167,
2019,nuts2/UKJ1,VE,exports,all,20,
2019,nuts2/UKJ1,EC,exports,all,74,
2019,nuts2/UKJ1,PE,exports,all,130,
2019,nuts2/UKJ1,BR,exports,all,375,
2019,nuts2/UKJ1,CL,exports,all,228,
2019,nuts2/UKJ1,UY,exports,all,72,
2019,nuts2/UKJ1,AR,exports,all,144,
2019,nuts2/UKJ1,FK,exports,all,82,
2019,nuts2/UKJ1,LB,exports,all,214,
2019,nuts2/UKJ1,IQ,exports,all,148,
2019,nuts2/UKJ1,IL,exports,all,711,
2019,nuts2/UKJ1,JO,exports,all,233,
2019,nuts2/UKJ1,SA,exports,all,660,
2019,nuts2/UKJ1,KW,exports,all,388,
2019,nuts2/UKJ1,BH,exports,all,302,
2019,nuts2/UKJ1,QA,exports,all,543,
2019,nuts2/UKJ1,AE,exports,all,1296,
