Year,NUTS Geography,HMRC Partner Geography,Flow Directions,SITC 4,Value,Marker
2019,nuts2/UKJ1,IN,exports,all,133,
2019,nuts2/UKJ1,BD,exports,all,6,
2019,nuts2/UKJ1,LK,exports,all,13,
2019,nuts2/UKJ1,TH,exports,all,44,
2019,nuts2/UKJ1,VN,exports,all,34,
2019,nuts2/UKJ1,ID,exports,all,28,
2019,nuts2/UKJ1,MY,exports,all,60,
2019,nuts2/UKJ1,SG,exports,all,106,
2019,nuts2/UKJ1,CN,exports,all,509,
2019,nuts2/UKJ1,KR,exports,all,146,
2019,nuts2/UKJ1,JP,exports,all,403,
2019,nuts2/UKJ1,TW,exports,all,62,
2019,nuts2/UKJ1,HK,exports,all,238,
2019,nuts2/UKJ1,AU,exports,all,184,
2019,nuts2/UKJ1,NZ,exports,all,27,
2019,nuts2/UKJ1,other-asia-and-oceania,exports,all,44,
2019,nuts2/UKJ1,other-eastern-europe,exports,all,12,
2019,nuts2/UKJ1,other-latin-america-and-caribbean,exports,all,14,
2019,nuts2/UKJ1,other-middle-east-and-north-africa,exports,all,34,
2019,nuts2/UKJ1,other-sub-saharan-africa,exports,all,19,
2019,nuts2/UKJ1,other-western-europe,exports,all,9,
2019,nuts2/UKJ3,IS,exports,all,8,
2019,nuts2/UKJ3,NO,exports,all,95,
2019,nuts2/UKJ3,CH,exports,all,328,
2019,nuts2/UKJ3,GI,exports,all,27,
2019,nuts2/UKJ3,TR,exports,all,144,
2019,nuts2/UKJ3,UA,exports,all,10,
2019,nuts2/UKJ3,RU,exports,all,78,
2019,nuts2/UKJ3,GE,exports,all,4,
2019,nuts2/UKJ3,AZ,exports,all,16,
2019,nuts2/UKJ3,KZ,exports,all,14,
2019,nuts2/UKJ3,MK,exports,all,1,
2019,nuts2/UKJ3,XS,exports,all,6,
2019,nuts2/UKJ3,MA,exports,all,56,
2019,nuts2/UKJ3,DZ,exports,all,31,
2019,nuts2/UKJ3,EG,exports,all,74,
2019,nuts2/UKJ3,SN,exports,all,74,
2019,nuts2/UKJ3,CI,exports,all,3,
2019,nuts2/UKJ3,GH,exports,all,5,
2019,nuts2/UKJ3,NG,exports,all,39,
2019,nuts2/UKJ3,CM,exports,all,4,
2019,nuts2/UKJ3,GQ,exports,all,1,
2019,nuts2/UKJ3,CD,exports,all,1,
2019,nuts2/UKJ3,AO,exports,all,9,
2019,nuts2/UKJ3,ET,exports,all,15,
2019,nuts2/UKJ3,KE,exports,all,17,
2019,nuts2/UKJ3,TZ,exports,all,6,
2019,nuts2/UKJ3,MU,exports,all,2,
2019,nuts2/UKJ3,ZA,exports,all,110,
2019,nuts2/UKJ3,US,exports,all,2670,
2019,nuts2/UKJ3,CA,exports,all,147,
2019,nuts2/UKJ3,MX,exports,all,100,
2019,nuts2/UKJ3,GT,exports,all,1,
2019,nuts2/UKJ3,CR,exports,all,6,
2019,nuts2/UKJ3,PA,exports,all,2,
2019,nuts2/UKJ3,DO,exports,all,3,
2019,nuts2/UKJ3,TT,exports,all,2,
2019,nuts2/UKJ3,CO,exports,all,25,
2019,nuts2/UKJ3,EC,exports,all,1,
2019,nuts2/UKJ3,PE,exports,all,6,
2019,nuts2/UKJ3,BR,exports,all,49,
2019,nuts2/UKJ3,CL,exports,all,14,
2019,nuts2/UKJ3,UY,exports,all,1,
2019,nuts2/UKJ3,AR,exports,all,11,
2019,nuts2/UKJ3,FK,exports,all,11,
2019,nuts2/UKJ3,LB,exports,all,5,
2019,nuts2/UKJ3,IQ,exports,all,5,
2019,nuts2/UKJ3,IL,exports,all,51,
2019,nuts2/UKJ3,JO,exports,all,10,
2019,nuts2/UKJ3,SA,exports,all,204,
2019,nuts2/UKJ3,KW,exports,all,14,
2019,nuts2/UKJ3,BH,exports,all,16,
2019,nuts2/UKJ3,QA,exports,all,160,
2019,nuts2/UKJ3,AE,exports,all,381,
2019,nuts2/UKJ3,OM,exports,all,27,
2019,nuts2/UKJ3,PK,exports,all,16,
2019,nuts2/UKJ3,IN,exports,all,159,
2019,nuts2/UKJ3,BD,exports,all,5,
2019,nuts2/UKJ3,LK,exports,all,4,
2019,nuts2/UKJ3,TH,exports,all,42,
2019,nuts2/UKJ3,VN,exports,all,22,
2019,nuts2/UKJ3,ID,exports,all,33,
2019,nuts2/UKJ3,MY,exports,all,48,
2019,nuts2/UKJ3,SG,exports,all,211,
2019,nuts2/UKJ3,CN,exports,all,620,
2019,nuts2/UKJ3,KR,exports,all,238,
2019,nuts2/UKJ3,JP,exports,all,576,
2019,nuts2/UKJ3,TW,exports,all,67,
2019,nuts2/UKJ3,HK,exports,all,153,
2019,nuts2/UKJ3,AU,exports,all,142,
2019,nuts2/UKJ3,NZ,exports,all,22,
2019,nuts2/UKJ3,other-asia-and-oceania,exports,all,32,
2019,nuts2/UKJ3,other-eastern-europe,exports,all,11,
2019,nuts2/UKJ3,other-latin-america-and-caribbean,exports,all,18,
2019,nuts2/UKJ3,other-middle-east-and-north-africa,exports,all,32,
2019,nuts2/UKJ3,other-sub-saharan-africa,exports,all,27,
2019,nuts2/UKJ3,other-western-europe,exports,all,13,
2019,nuts2/UKJ4,IS,exports,all,3,
2019,nuts2/UKJ4,NO,exports,all,24,
2019,nuts2/UKJ4,CH,exports,all,86,
2019,nuts2/UKJ4,GI,exports,all,3,
2019,nuts2/UKJ4,TR,exports,all,45,
2019,nuts2/UKJ4,UA,exports,all,8,
2019,nuts2/UKJ4,RU,exports,all,35,
2019,nuts2/UKJ4,GE,exports,all,1,
2019,nuts2/UKJ4,AZ,exports,all,1,
2019,nuts2/UKJ4,KZ,exports,all,12,
2019,nuts2/UKJ4,MK,exports,all,1,
2019,nuts2/UKJ4,XS,exports,all,7,
2019,nuts2/UKJ4,MA,exports,all,4,
2019,nuts2/UKJ4,DZ,exports,all,13,
2019,nuts2/UKJ4,EG,exports,all,20,
2019,nuts2/UKJ4,GH,exports,all,5,
2019,nuts2/UKJ4,NG,exports,all,12,
2019,nuts2/UKJ4,CM,exports,all,1,
2019,nuts2/UKJ4,CD,exports,all,1,
2019,nuts2/UKJ4,AO,exports,all,1,
2019,nuts2/UKJ4,ET,exports,all,1,
2019,nuts2/UKJ4,KE,exports,all,2,
2019,nuts2/UKJ4,TZ,exports,all,2,
2019,nuts2/UKJ4,MU,exports,all,1,
2019,nuts2/UKJ4,ZA,exports,all,22,
2019,nuts2/UKJ4,US,exports,all,895,
2019,nuts2/UKJ4,CA,exports,all,31,
2019,nuts2/UKJ4,MX,exports,all,25,
2019,nuts2/UKJ4,CR,exports,all,1,
2019,nuts2/UKJ4,PA,exports,all,2,
2019,nuts2/UKJ4,DO,exports,all,2,
2019,nuts2/UKJ4,TT,exports,all,1,
2019,nuts2/UKJ4,CO,exports,all,7,
2019,nuts2/UKJ4,EC,exports,all,1,
2019,nuts2/UKJ4,PE,exports,all,5,
2019,nuts2/UKJ4,BR,exports,all,20,
2019,nuts2/UKJ4,CL,exports,all,7,
2019,nuts2/UKJ4,UY,exports,all,1,
2019,nuts2/UKJ4,AR,exports,all,10,
2019,nuts2/UKJ4,LB,exports,all,4,
2019,nuts2/UKJ4,IQ,exports,all,3,
2019,nuts2/UKJ4,IL,exports,all,12,
2019,nuts2/UKJ4,JO,exports,all,3,
2019,nuts2/UKJ4,SA,exports,all,86,
2019,nuts2/UKJ4,KW,exports,all,8,
2019,nuts2/UKJ4,BH,exports,all,3,
2019,nuts2/UKJ4,QA,exports,all,16,
2019,nuts2/UKJ4,AE,exports,all,48,
2019,nuts2/UKJ4,OM,exports,all,6,
2019,nuts2/UKJ4,PK,exports,all,7,
2019,nuts2/UKJ4,IN,exports,all,34,
2019,nuts2/UKJ4,BD,exports,all,2,
2019,nuts2/UKJ4,LK,exports,all,1,
2019,nuts2/UKJ4,TH,exports,all,19,
2019,nuts2/UKJ4,VN,exports,all,5,
2019,nuts2/UKJ4,ID,exports,all,9,
2019,nuts2/UKJ4,MY,exports,all,13,
2019,nuts2/UKJ4,SG,exports,all,23,
2019,nuts2/UKJ4,CN,exports,all,120,
2019,nuts2/UKJ4,KR,exports,all,28,
2019,nuts2/UKJ4,JP,exports,all,28,
2019,nuts2/UKJ4,TW,exports,all,11,
2019,nuts2/UKJ4,HK,exports,all,52,
2019,nuts2/UKJ4,AU,exports,all,45,
2019,nuts2/UKJ4,NZ,exports,all,6,
2019,nuts2/UKJ4,other-asia-and-oceania,exports,all,14,
2019,nuts2/UKJ4,other-eastern-europe,exports,all,11,
2019,nuts2/UKJ4,other-latin-america-and-caribbean,exports,all,5,
2019,nuts2/UKJ4,other-middle-east-and-north-africa,exports,all,10,
2019,nuts2/UKJ4,other-sub-saharan-africa,exports,all,3,
2019,nuts2/UKJ4,other-western-europe,exports,all,1,
2019,nuts2/UKJ2,IS,exports,all,8,
2019,nuts2/UKJ2,NO,exports,all,143,
2019,nuts2/UKJ2,CH,exports,all,326,
2019,nuts2/UKJ2,GI,exports,all,13,
2019,nuts2/UKJ2,TR,exports,all,112,
2019,nuts2/UKJ2,UA,exports,all,34,
2019,nuts2/UKJ2,RU,exports,all,131,
2019,nuts2/UKJ2,GE,exports,all,1,
2019,nuts2/UKJ2,AZ,exports,all,29,
2019,nuts2/UKJ2,KZ,exports,all,29,
2019,nuts2/UKJ2,MK,exports,all,2,
2019,nuts2/UKJ2,XS,exports,all,18,
2019,nuts2/UKJ2,MA,exports,all,33,
2019,nuts2/UKJ2,DZ,exports,all,34,
2019,nuts2/UKJ2,EG,exports,all,70,
2019,nuts2/UKJ2,SN,exports,all,42,
2019,nuts2/UKJ2,CI,exports,all,3,
2019,nuts2/UKJ2,GH,exports,all,8,
2019,nuts2/UKJ2,NG,exports,all,36,
2019,nuts2/UKJ2,CM,exports,all,2,
2019,nuts2/UKJ2,GQ,exports,all,2,
2019,nuts2/UKJ2,CD,exports,all,1,
2019,nuts2/UKJ2,AO,exports,all,10,
2019,nuts2/UKJ2,ET,exports,all,114,
2019,nuts2/UKJ2,KE,exports,all,10,
2019,nuts2/UKJ2,TZ,exports,all,6,
2019,nuts2/UKJ2,MU,exports,all,2,
2019,nuts2/UKJ2,ZA,exports,all,106,
2019,nuts2/UKJ2,US,exports,all,3026,
2019,nuts2/UKJ2,CA,exports,all,182,
2019,nuts2/UKJ2,MX,exports,all,53,
2019,nuts2/UKJ2,GT,exports,all,5,
2019,nuts2/UKJ2,CR,exports,all,2,
2019,nuts2/UKJ2,PA,exports,all,4,
2019,nuts2/UKJ2,DO,exports,all,1,
2019,nuts2/UKJ2,TT,exports,all,4,
2019,nuts2/UKJ2,CO,exports,all,8,
2019,nuts2/UKJ2,EC,exports,all,2,
2019,nuts2/UKJ2,PE,exports,all,7,
2019,nuts2/UKJ2,BR,exports,all,80,
2019,nuts2/UKJ2,CL,exports,all,18,
2019,nuts2/UKJ2,UY,exports,all,1,
2019,nuts2/UKJ2,AR,exports,all,35,
2019,nuts2/UKJ2,FK,exports,all,2,
2019,nuts2/UKJ2,LB,exports,all,9,
2019,nuts2/UKJ2,IQ,exports,all,9,
2019,nuts2/UKJ2,IL,exports,all,55,
2019,nuts2/UKJ2,JO,exports,all,61,
2019,nuts2/UKJ2,SA,exports,all,200,
2019,nuts2/UKJ2,KW,exports,all,21,
2019,nuts2/UKJ2,BH,exports,all,17,
2019,nuts2/UKJ2,QA,exports,all,52,
2019,nuts2/UKJ2,AE,exports,all,167,
2019,nuts2/UKJ2,OM,exports,all,56,
2019,nuts2/UKJ2,PK,exports,all,21,
2019,nuts2/UKJ2,IN,exports,all,268,
2019,nuts2/UKJ2,BD,exports,all,17,
2019,nuts2/UKJ2,LK,exports,all,12,
2019,nuts2/UKJ2,TH,exports,all,60,
2019,nuts2/UKJ2,VN,exports,all,34,
2019,nuts2/UKJ2,ID,exports,all,34,
2019,nuts2/UKJ2,MY,exports,all,72,
2019,nuts2/UKJ2,SG,exports,all,152,
2019,nuts2/UKJ2,CN,exports,all,599,
2019,nuts2/UKJ2,KR,exports,all,137,
2019,nuts2/UKJ2,JP,exports,all,287,
2019,nuts2/UKJ2,TW,exports,all,97,
2019,nuts2/UKJ2,HK,exports,all,148,
2019,nuts2/UKJ2,AU,exports,all,165,
2019,nuts2/UKJ2,NZ,exports,all,24,
2019,nuts2/UKJ2,other-asia-and-oceania,exports,all,53,
2019,nuts2/UKJ2,other-eastern-europe,exports,all,14,
2019,nuts2/UKJ2,other-latin-america-and-caribbean,exports,all,28,
2019,nuts2/UKJ2,other-middle-east-and-north-africa,exports,all,41,
2019,nuts2/UKJ2,other-sub-saharan-africa,exports,all,24,
2019,nuts2/UKK3,NO,exports,all,5,
2019,nuts2/UKK3,CH,exports,all,13,
2019,nuts2/UKK3,GI,exports,all,1,
2019,nuts2/UKK3,TR,exports,all,9,
2019,nuts2/UKK3,UA,exports,all,2,
2019,nuts2/UKK3,RU,exports,all,5,
2019,nuts2/UKK3,XS,exports,all,1,
2019,nuts2/UKK3,MA,exports,all,1,
2019,nuts2/UKK3,DZ,exports,all,1,
2019,nuts2/UKK3,EG,exports,all,8,
2019,nuts2/UKK3,NG,exports,all,1,
2019,nuts2/UKK3,ZA,exports,all,2,
2019,nuts2/UKK3,US,exports,all,69,
2019,nuts2/UKK3,CA,exports,all,6,
2019,nuts2/UKK3,MX,exports,all,2,
2019,nuts2/UKK3,DO,exports,all,1,
2019,nuts2/UKK3,CO,exports,all,2,
2019,nuts2/UKK3,EC,exports,all,1,
2019,nuts2/UKK3,PE,exports,all,1,
2019,nuts2/UKK3,BR,exports,all,2,
2019,nuts2/UKK3,CL,exports,all,1,
2019,nuts2/UKK3,AR,exports,all,1,
2019,nuts2/UKK3,IL,exports,all,3,
2019,nuts2/UKK3,SA,exports,all,3,
2019,nuts2/UKK3,KW,exports,all,1,
2019,nuts2/UKK3,QA,exports,all,1,
2019,nuts2/UKK3,AE,exports,all,4,
2019,nuts2/UKK3,PK,exports,all,1,
2019,nuts2/UKK3,IN,exports,all,10,
2019,nuts2/UKK3,BD,exports,all,1,
2019,nuts2/UKK3,TH,exports,all,7,
2019,nuts2/UKK3,VN,exports,all,2,
2019,nuts2/UKK3,ID,exports,all,3,
2019,nuts2/UKK3,MY,exports,all,3,
2019,nuts2/UKK3,SG,exports,all,3,
2019,nuts2/UKK3,CN,exports,all,19,
2019,nuts2/UKK3,KR,exports,all,6,
2019,nuts2/UKK3,JP,exports,all,10,
2019,nuts2/UKK3,TW,exports,all,1,
2019,nuts2/UKK3,HK,exports,all,3,
2019,nuts2/UKK3,AU,exports,all,7,
2019,nuts2/UKK3,NZ,exports,all,2,
2019,nuts2/UKK3,other-asia-and-oceania,exports,all,2,
2019,nuts2/UKK3,other-eastern-europe,exports,all,1,
2019,nuts2/UKK3,other-latin-america-and-caribbean,exports,all,1,
2019,nuts2/UKK3,other-middle-east-and-north-africa,exports,all,2,
2019,nuts2/UKK3,other-sub-saharan-africa,exports,all,1,
2019,nuts2/UKK4,IS,exports,all,1,
2019,nuts2/UKK4,NO,exports,all,32,
2019,nuts2/UKK4,CH,exports,all,28,
2019,nuts2/UKK4,GI,exports,all,13,
2019,nuts2/UKK4,TR,exports,all,33,
2019,nuts2/UKK4,UA,exports,all,1,
2019,nuts2/UKK4,RU,exports,all,25,
2019,nuts2/UKK4,AZ,exports,all,1,
2019,nuts2/UKK4,KZ,exports,all,2,
2019,nuts2/UKK4,XS,exports,all,4,
2019,nuts2/UKK4,MA,exports,all,2,
2019,nuts2/UKK4,DZ,exports,all,1,
2019,nuts2/UKK4,EG,exports,all,4,
2019,nuts2/UKK4,GH,exports,all,3,
2019,nuts2/UKK4,NG,exports,all,2,
2019,nuts2/UKK4,ET,exports,all,1,
2019,nuts2/UKK4,KE,exports,all,2,
2019,nuts2/UKK4,TZ,exports,all,1,
2019,nuts2/UKK4,MU,exports,all,1,
2019,nuts2/UKK4,ZA,exports,all,7,
2019,nuts2/UKK4,US,exports,all,410,
2019,nuts2/UKK4,CA,exports,all,27,
2019,nuts2/UKK4,MX,exports,all,6,
2019,nuts2/UKK4,GT,exports,all,1,
2019,nuts2/UKK4,CR,exports,all,1,
2019,nuts2/UKK4,DO,exports,all,1,
2019,nuts2/UKK4,CO,exports,all,4,
2019,nuts2/UKK4,EC,exports,all,1,
2019,nuts2/UKK4,PE,exports,all,1,
2019,nuts2/UKK4,BR,exports,all,3,
2019,nuts2/UKK4,CL,exports,all,2,
2019,nuts2/UKK4,AR,exports,all,2,
2019,nuts2/UKK4,FK,exports,all,1,
2019,nuts2/UKK4,LB,exports,all,3,
2019,nuts2/UKK4,IQ,exports,all,4,
2019,nuts2/UKK4,IL,exports,all,8,
2019,nuts2/UKK4,JO,exports,all,2,
2019,nuts2/UKK4,SA,exports,all,6,
2019,nuts2/UKK4,KW,exports,all,1,
2019,nuts2/UKK4,BH,exports,all,1,
2019,nuts2/UKK4,QA,exports,all,3,
2019,nuts2/UKK4,AE,exports,all,29,
2019,nuts2/UKK4,OM,exports,all,2,
2019,nuts2/UKK4,PK,exports,all,2,
2019,nuts2/UKK4,IN,exports,all,16,
2019,nuts2/UKK4,BD,exports,all,2,
2019,nuts2/UKK4,LK,exports,all,2,
2019,nuts2/UKK4,TH,exports,all,5,
2019,nuts2/UKK4,VN,exports,all,5,
2019,nuts2/UKK4,ID,exports,all,3,
2019,nuts2/UKK4,MY,exports,all,8,
2019,nuts2/UKK4,SG,exports,all,20,
2019,nuts2/UKK4,CN,exports,all,46,
2019,nuts2/UKK4,KR,exports,all,40,
2019,nuts2/UKK4,JP,exports,all,42,
2019,nuts2/UKK4,TW,exports,all,5,
2019,nuts2/UKK4,HK,exports,all,47,
2019,nuts2/UKK4,AU,exports,all,32,
2019,nuts2/UKK4,NZ,exports,all,11,
2019,nuts2/UKK4,other-asia-and-oceania,exports,all,4,
2019,nuts2/UKK4,other-eastern-europe,exports,all,9,
2019,nuts2/UKK4,other-latin-america-and-caribbean,exports,all,4,
2019,nuts2/UKK4,other-middle-east-and-north-africa,exports,all,4,
2019,nuts2/UKK4,other-sub-saharan-africa,exports,all,4,
2019,nuts2/UKK2,IS,exports,all,3,
2019,nuts2/UKK2,NO,exports,all,76,
2019,nuts2/UKK2,CH,exports,all,78,
2019,nuts2/UKK2,GI,exports,all,2,
2019,nuts2/UKK2,TR,exports,all,88,
2019,nuts2/UKK2,UA,exports,all,4,
2019,nuts2/UKK2,RU,exports,all,24,
2019,nuts2/UKK2,AZ,exports,all,3,
2019,nuts2/UKK2,KZ,exports,all,3,
2019,nuts2/UKK2,XS,exports,all,2,
2019,nuts2/UKK2,MA,exports,all,6,
2019,nuts2/UKK2,DZ,exports,all,35,
2019,nuts2/UKK2,EG,exports,all,18,
2019,nuts2/UKK2,CI,exports,all,1,
2019,nuts2/UKK2,GH,exports,all,4,
2019,nuts2/UKK2,NG,exports,all,4,
2019,nuts2/UKK2,AO,exports,all,2,
2019,nuts2/UKK2,ET,exports,all,7,
2019,nuts2/UKK2,KE,exports,all,9,
2019,nuts2/UKK2,TZ,exports,all,1,
2019,nuts2/UKK2,MU,exports,all,1,
2019,nuts2/UKK2,ZA,exports,all,21,
2019,nuts2/UKK2,US,exports,all,745,
2019,nuts2/UKK2,CA,exports,all,96,
2019,nuts2/UKK2,MX,exports,all,11,
2019,nuts2/UKK2,PA,exports,all,2,
2019,nuts2/UKK2,DO,exports,all,2,
2019,nuts2/UKK2,TT,exports,all,1,
2019,nuts2/UKK2,CO,exports,all,1,
2019,nuts2/UKK2,EC,exports,all,1,
2019,nuts2/UKK2,PE,exports,all,1,
2019,nuts2/UKK2,BR,exports,all,28,
2019,nuts2/UKK2,CL,exports,all,2,
2019,nuts2/UKK2,AR,exports,all,4,
2019,nuts2/UKK2,LB,exports,all,1,
2019,nuts2/UKK2,IQ,exports,all,1,
2019,nuts2/UKK2,IL,exports,all,10,
2019,nuts2/UKK2,JO,exports,all,2,
2019,nuts2/UKK2,SA,exports,all,53,
2019,nuts2/UKK2,KW,exports,all,4,
2019,nuts2/UKK2,BH,exports,all,2,
2019,nuts2/UKK2,QA,exports,all,65,
2019,nuts2/UKK2,AE,exports,all,88,
2019,nuts2/UKK2,OM,exports,all,10,
2019,nuts2/UKK2,PK,exports,all,8,
2019,nuts2/UKK2,IN,exports,all,106,
2019,nuts2/UKK2,BD,exports,all,3,
2019,nuts2/UKK2,LK,exports,all,4,
2019,nuts2/UKK2,TH,exports,all,16,
2019,nuts2/UKK2,VN,exports,all,14,
2019,nuts2/UKK2,ID,exports,all,15,
2019,nuts2/UKK2,MY,exports,all,29,
2019,nuts2/UKK2,SG,exports,all,60,
2019,nuts2/UKK2,CN,exports,all,94,
2019,nuts2/UKK2,KR,exports,all,57,
2019,nuts2/UKK2,JP,exports,all,63,
2019,nuts2/UKK2,TW,exports,all,10,
2019,nuts2/UKK2,HK,exports,all,109,
2019,nuts2/UKK2,AU,exports,all,55,
2019,nuts2/UKK2,NZ,exports,all,7,
2019,nuts2/UKK2,other-asia-and-oceania,exports,all,39,
2019,nuts2/UKK2,other-eastern-europe,exports,all,6,
2019,nuts2/UKK2,other-latin-america-and-caribbean,exports,all,9,
2019,nuts2/UKK2,other-middle-east-and-north-africa,exports,all,4,
2019,nuts2/UKK2,other-sub-saharan-africa,exports,all,7,
2019,nuts2/UKK1,IS,exports,all,9,
2019,nuts2/UKK1,NO,exports,all,92,
2019,nuts2/UKK1,CH,exports,all,101,
2019,nuts2/UKK1,GI,exports,all,4,
2019,nuts2/UKK1,TR,exports,all,184,
2019,nuts2/UKK1,UA,exports,all,12,
2019,nuts2/UKK1,RU,exports,all,36,
2019,nuts2/UKK1,GE,exports,all,1,
2019,nuts2/UKK1,AZ,exports,all,37,
2019,nuts2/UKK1,KZ,exports,all,5,
2019,nuts2/UKK1,MK,exports,all,46,
2019,nuts2/UKK1,XS,exports,all,7,
2019,nuts2/UKK1,MA,exports,all,20,
2019,nuts2/UKK1,DZ,exports,all,7,
2019,nuts2/UKK1,EG,exports,all,47,
2019,nuts2/UKK1,SN,exports,all,4,
2019,nuts2/UKK1,CI,exports,all,2,
2019,nuts2/UKK1,GH,exports,all,6,
2019,nuts2/UKK1,NG,exports,all,17,
2019,nuts2/UKK1,CM,exports,all,1,
2019,nuts2/UKK1,GQ,exports,all,1,
2019,nuts2/UKK1,CD,exports,all,1,
2019,nuts2/UKK1,AO,exports,all,18,
2019,nuts2/UKK1,ET,exports,all,53,
2019,nuts2/UKK1,KE,exports,all,18,
2019,nuts2/UKK1,TZ,exports,all,2,
2019,nuts2/UKK1,MU,exports,all,5,
2019,nuts2/UKK1,ZA,exports,all,44,
2019,nuts2/UKK1,US,exports,all,2536,
2019,nuts2/UKK1,CA,exports,all,201,
2019,nuts2/UKK1,MX,exports,all,43,
2019,nuts2/UKK1,HN,exports,all,1,
2019,nuts2/UKK1,CR,exports,all,1,
2019,nuts2/UKK1,PA,exports,all,1,
2019,nuts2/UKK1,DO,exports,all,1,
2019,nuts2/UKK1,TT,exports,all,2,
2019,nuts2/UKK1,CO,exports,all,18,
2019,nuts2/UKK1,EC,exports,all,1,
2019,nuts2/UKK1,PE,exports,all,2,
2019,nuts2/UKK1,BR,exports,all,72,
2019,nuts2/UKK1,CL,exports,all,37,
2019,nuts2/UKK1,UY,exports,all,1,
2019,nuts2/UKK1,AR,exports,all,9,
2019,nuts2/UKK1,FK,exports,all,5,
2019,nuts2/UKK1,LB,exports,all,4,
2019,nuts2/UKK1,IQ,exports,all,6,
2019,nuts2/UKK1,IL,exports,all,62,
2019,nuts2/UKK1,JO,exports,all,2,
2019,nuts2/UKK1,SA,exports,all,136,
2019,nuts2/UKK1,KW,exports,all,13,
2019,nuts2/UKK1,BH,exports,all,38,
2019,nuts2/UKK1,QA,exports,all,378,
2019,nuts2/UKK1,AE,exports,all,800,
2019,nuts2/UKK1,OM,exports,all,38,
2019,nuts2/UKK1,PK,exports,all,40,
2019,nuts2/UKK1,IN,exports,all,230,
2019,nuts2/UKK1,BD,exports,all,10,
2019,nuts2/UKK1,LK,exports,all,5,
2019,nuts2/UKK1,TH,exports,all,33,
2019,nuts2/UKK1,VN,exports,all,10,
2019,nuts2/UKK1,ID,exports,all,34,
2019,nuts2/UKK1,MY,exports,all,55,
2019,nuts2/UKK1,SG,exports,all,498,
2019,nuts2/UKK1,CN,exports,all,441,
2019,nuts2/UKK1,KR,exports,all,247,
2019,nuts2/UKK1,JP,exports,all,463,
2019,nuts2/UKK1,TW,exports,all,46,
2019,nuts2/UKK1,HK,exports,all,518,
2019,nuts2/UKK1,AU,exports,all,193,
2019,nuts2/UKK1,NZ,exports,all,33,
2019,nuts2/UKK1,other-asia-and-oceania,exports,all,27,
2019,nuts2/UKK1,other-eastern-europe,exports,all,11,
2019,nuts2/UKK1,other-latin-america-and-caribbean,exports,all,13,
2019,nuts2/UKK1,other-middle-east-and-north-africa,exports,all,10,
2019,nuts2/UKK1,other-sub-saharan-africa,exports,all,37,
2019,nuts2/UKL2,IS,exports,all,3,
2019,nuts2/UKL2,NO,exports,all,47,
2019,nuts2/UKL2,CH,exports,all,75,
2019,nuts2/UKL2,GI,exports,all,2,
2019,nuts2/UKL2,TR,exports,all,94,
2019,nuts2/UKL2,UA,exports,all,8,
2019,nuts2/UKL2,RU,exports,all,58,
2019,nuts2/UKL2,GE,exports,all,1,
2019,nuts2/UKL2,AZ,exports,all,1,
2019,nuts2/UKL2,KZ,exports,all,4,
2019,nuts2/UKL2,XS,exports,all,2,
2019,nuts2/UKL2,MA,exports,all,6,
2019,nuts2/UKL2,DZ,exports,all,3,
2019,nuts2/UKL2,EG,exports,all,12,
2019,nuts2/UKL2,CI,exports,all,1,
2019,nuts2/UKL2,GH,exports,all,4,
2019,nuts2/UKL2,NG,exports,all,4,
2019,nuts2/UKL2,ET,exports,all,1,
2019,nuts2/UKL2,KE,exports,all,2,
2019,nuts2/UKL2,TZ,exports,all,1,
2019,nuts2/UKL2,MU,exports,all,1,
2019,nuts2/UKL2,ZA,exports,all,24,
2019,nuts2/UKL2,US,exports,all,635,
2019,nuts2/UKL2,CA,exports,all,41,
2019,nuts2/UKL2,MX,exports,all,19,
2019,nuts2/UKL2,CR,exports,all,1,
2019,nuts2/UKL2,PA,exports,all,1,
2019,nuts2/UKL2,DO,exports,all,5,
2019,nuts2/UKL2,TT,exports,all,1,
2019,nuts2/UKL2,CO,exports,all,4,
2019,nuts2/UKL2,EC,exports,all,1,
2019,nuts2/UKL2,PE,exports,all,1,
2019,nuts2/UKL2,BR,exports,all,27,
2019,nuts2/UKL2,CL,exports,all,7,
2019,nuts2/UKL2,UY,exports,all,1,
2019,nuts2/UKL2,AR,exports,all,4,
2019,nuts2/UKL2,FK,exports,all,1,
2019,nuts2/UKL2,LB,exports,all,4,
2019,nuts2/UKL2,IQ,exports,all,5,
2019,nuts2/UKL2,IL,exports,all,34,
2019,nuts2/UKL2,JO,exports,all,10,
2019,nuts2/UKL2,SA,exports,all,41,
2019,nuts2/UKL2,KW,exports,all,6,
2019,nuts2/UKL2,BH,exports,all,1,
2019,nuts2/UKL2,QA,exports,all,13,
2019,nuts2/UKL2,AE,exports,all,54,
2019,nuts2/UKL2,OM,exports,all,3,
2019,nuts2/UKL2,PK,exports,all,8,
2019,nuts2/UKL2,IN,exports,all,31,
2019,nuts2/UKL2,BD,exports,all,4,
2019,nuts2/UKL2,LK,exports,all,2,
2019,nuts2/UKL2,TH,exports,all,11,
2019,nuts2/UKL2,VN,exports,all,8,
2019,nuts2/UKL2,ID,exports,all,3,
2019,nuts2/UKL2,MY,exports,all,16,
2019,nuts2/UKL2,SG,exports,all,62,
2019,nuts2/UKL2,CN,exports,all,211,
2019,nuts2/UKL2,KR,exports,all,90,
2019,nuts2/UKL2,JP,exports,all,60,
