Investment Direction,Year,International Trade Basis,FDI Area,FDI Component,FDI Industry,Value,Marker
outward,2017,BPM6,Brazil,Total Net Fdi Abroad,Information and communication,9.0,
outward,2017,BPM6,Brazil,Total Net Fdi Abroad,Financial services,55.0,
outward,2017,BPM6,Brazil,Total Net Fdi Abroad,"Professional, scientific & technical services",64.0,
outward,2017,BPM6,Brazil,Total Net Fdi Abroad,Administrative and support service activities,-21.0,
outward,2017,BPM6,Brazil,Total Net Fdi Abroad,Other services,,disclosive
outward,2018,BPM6,Brazil,Total Net Fdi Abroad,"Agriculture, forest & fishing",1.0,
outward,2018,BPM6,Brazil,Total Net Fdi Abroad,Mining & quarrying,,disclosive
outward,2018,BPM6,Brazil,Total Net Fdi Abroad,"Food products, beverages & tobacco products",,disclosive
outward,2018,BPM6,Brazil,Total Net Fdi Abroad,Textiles & wood activities,,disclosive
outward,2018,BPM6,Brazil,Total Net Fdi Abroad,"Petroleum, chemicals, pharmaceuticals, rubber, plastic products",15.0,
outward,2018,BPM6,Brazil,Total Net Fdi Abroad,Metal and machinery products,12.0,
outward,2018,BPM6,Brazil,Total Net Fdi Abroad,"Computer, electronic and optical products",1.0,
outward,2018,BPM6,Brazil,Total Net Fdi Abroad,Transport equipment,,disclosive
outward,2018,BPM6,Brazil,Total Net Fdi Abroad,Other manufacturing,22.0,
outward,2018,BPM6,Brazil,Total Net Fdi Abroad,"Electricity, gas, water and waste",,itis-nil
outward,2018,BPM6,Brazil,Total Net Fdi Abroad,Construction,1.0,
outward,2018,BPM6,Brazil,Total Net Fdi Abroad,"Retail & wholesale trade, repair of motor vehicles & motor cycles,",33.0,
outward,2018,BPM6,Brazil,Total Net Fdi Abroad,Transportation & storage,6.0,
outward,2018,BPM6,Brazil,Total Net Fdi Abroad,Information and communication,,disclosive
outward,2018,BPM6,Brazil,Total Net Fdi Abroad,Financial services,,disclosive
outward,2018,BPM6,Brazil,Total Net Fdi Abroad,"Professional, scientific & technical services",32.0,
outward,2018,BPM6,Brazil,Total Net Fdi Abroad,Administrative and support service activities,1.0,
outward,2018,BPM6,Brazil,Total Net Fdi Abroad,Other services,,disclosive
outward,2019,BPM6,Brazil,Total Net Fdi Abroad,"Agriculture, forest & fishing",-3.0,
outward,2019,BPM6,Brazil,Total Net Fdi Abroad,Mining & quarrying,,disclosive
outward,2019,BPM6,Brazil,Total Net Fdi Abroad,"Food products, beverages & tobacco products",,disclosive
outward,2019,BPM6,Brazil,Total Net Fdi Abroad,Textiles & wood activities,,disclosive
outward,2019,BPM6,Brazil,Total Net Fdi Abroad,"Petroleum, chemicals, pharmaceuticals, rubber, plastic products",91.0,
outward,2019,BPM6,Brazil,Total Net Fdi Abroad,Metal and machinery products,16.0,
outward,2019,BPM6,Brazil,Total Net Fdi Abroad,"Computer, electronic and optical products",,disclosive
outward,2019,BPM6,Brazil,Total Net Fdi Abroad,Transport equipment,1.0,
outward,2019,BPM6,Brazil,Total Net Fdi Abroad,Other manufacturing,,disclosive
outward,2019,BPM6,Brazil,Total Net Fdi Abroad,"Electricity, gas, water and waste",,disclosive
outward,2019,BPM6,Brazil,Total Net Fdi Abroad,Construction,-1.0,
outward,2019,BPM6,Brazil,Total Net Fdi Abroad,"Retail & wholesale trade, repair of motor vehicles & motor cycles,",-5.0,
outward,2019,BPM6,Brazil,Total Net Fdi Abroad,Transportation & storage,,disclosive
outward,2019,BPM6,Brazil,Total Net Fdi Abroad,Information and communication,,disclosive
outward,2019,BPM6,Brazil,Total Net Fdi Abroad,Financial services,1.0,
outward,2019,BPM6,Brazil,Total Net Fdi Abroad,"Professional, scientific & technical services",-15.0,
outward,2019,BPM6,Brazil,Total Net Fdi Abroad,Administrative and support service activities,5.0,
outward,2019,BPM6,Brazil,Total Net Fdi Abroad,Other services,106.0,
outward,2016,BPM6,Canada,Total Net Fdi Abroad,"Agriculture, forest & fishing",,disclosive
outward,2016,BPM6,Canada,Total Net Fdi Abroad,Mining & quarrying,-1583.0,
outward,2016,BPM6,Canada,Total Net Fdi Abroad,"Food products, beverages & tobacco products",,disclosive
outward,2016,BPM6,Canada,Total Net Fdi Abroad,Textiles & wood activities,4.0,
outward,2016,BPM6,Canada,Total Net Fdi Abroad,"Petroleum, chemicals, pharmaceuticals, rubber, plastic products",,disclosive
outward,2016,BPM6,Canada,Total Net Fdi Abroad,Metal and machinery products,35.0,
outward,2016,BPM6,Canada,Total Net Fdi Abroad,"Computer, electronic and optical products",-1.0,
outward,2016,BPM6,Canada,Total Net Fdi Abroad,Transport equipment,-6.0,
outward,2016,BPM6,Canada,Total Net Fdi Abroad,Other manufacturing,123.0,
outward,2016,BPM6,Canada,Total Net Fdi Abroad,"Electricity, gas, water and waste",,disclosive
outward,2016,BPM6,Canada,Total Net Fdi Abroad,Construction,,disclosive
outward,2016,BPM6,Canada,Total Net Fdi Abroad,"Retail & wholesale trade, repair of motor vehicles & motor cycles,",31.0,
outward,2016,BPM6,Canada,Total Net Fdi Abroad,Transportation & storage,-18.0,
outward,2016,BPM6,Canada,Total Net Fdi Abroad,Information and communication,,disclosive
outward,2016,BPM6,Canada,Total Net Fdi Abroad,Financial services,177.0,
outward,2016,BPM6,Canada,Total Net Fdi Abroad,"Professional, scientific & technical services",25.0,
outward,2016,BPM6,Canada,Total Net Fdi Abroad,Administrative and support service activities,63.0,
outward,2016,BPM6,Canada,Total Net Fdi Abroad,Other services,77.0,
outward,2017,BPM6,Canada,Total Net Fdi Abroad,"Agriculture, forest & fishing",,disclosive
outward,2017,BPM6,Canada,Total Net Fdi Abroad,Mining & quarrying,,disclosive
outward,2017,BPM6,Canada,Total Net Fdi Abroad,"Food products, beverages & tobacco products",,disclosive
outward,2017,BPM6,Canada,Total Net Fdi Abroad,Textiles & wood activities,-1.0,
outward,2017,BPM6,Canada,Total Net Fdi Abroad,"Petroleum, chemicals, pharmaceuticals, rubber, plastic products",,disclosive
outward,2017,BPM6,Canada,Total Net Fdi Abroad,Metal and machinery products,-13.0,
outward,2017,BPM6,Canada,Total Net Fdi Abroad,"Computer, electronic and optical products",-2.0,
outward,2017,BPM6,Canada,Total Net Fdi Abroad,Transport equipment,,disclosive
outward,2017,BPM6,Canada,Total Net Fdi Abroad,Other manufacturing,64.0,
outward,2017,BPM6,Canada,Total Net Fdi Abroad,"Electricity, gas, water and waste",,disclosive
outward,2017,BPM6,Canada,Total Net Fdi Abroad,Construction,,disclosive
outward,2017,BPM6,Canada,Total Net Fdi Abroad,"Retail & wholesale trade, repair of motor vehicles & motor cycles,",43.0,
outward,2017,BPM6,Canada,Total Net Fdi Abroad,Transportation & storage,35.0,
outward,2017,BPM6,Canada,Total Net Fdi Abroad,Information and communication,,disclosive
outward,2017,BPM6,Canada,Total Net Fdi Abroad,Financial services,20.0,
outward,2017,BPM6,Canada,Total Net Fdi Abroad,"Professional, scientific & technical services",96.0,
outward,2017,BPM6,Canada,Total Net Fdi Abroad,Administrative and support service activities,61.0,
outward,2017,BPM6,Canada,Total Net Fdi Abroad,Other services,142.0,
outward,2018,BPM6,Canada,Total Net Fdi Abroad,"Agriculture, forest & fishing",,disclosive
outward,2018,BPM6,Canada,Total Net Fdi Abroad,Mining & quarrying,,disclosive
outward,2018,BPM6,Canada,Total Net Fdi Abroad,"Food products, beverages & tobacco products",,disclosive
outward,2018,BPM6,Canada,Total Net Fdi Abroad,Textiles & wood activities,1.0,
outward,2018,BPM6,Canada,Total Net Fdi Abroad,"Petroleum, chemicals, pharmaceuticals, rubber, plastic products",,disclosive
outward,2018,BPM6,Canada,Total Net Fdi Abroad,Metal and machinery products,-6.0,
outward,2018,BPM6,Canada,Total Net Fdi Abroad,"Computer, electronic and optical products",9.0,
outward,2018,BPM6,Canada,Total Net Fdi Abroad,Transport equipment,,disclosive
outward,2018,BPM6,Canada,Total Net Fdi Abroad,Other manufacturing,23.0,
outward,2018,BPM6,Canada,Total Net Fdi Abroad,"Electricity, gas, water and waste",,itis-nil
outward,2018,BPM6,Canada,Total Net Fdi Abroad,Construction,,itis-nil
outward,2018,BPM6,Canada,Total Net Fdi Abroad,"Retail & wholesale trade, repair of motor vehicles & motor cycles,",,disclosive
outward,2018,BPM6,Canada,Total Net Fdi Abroad,Transportation & storage,,disclosive
outward,2018,BPM6,Canada,Total Net Fdi Abroad,Information and communication,-95.0,
outward,2018,BPM6,Canada,Total Net Fdi Abroad,Financial services,-336.0,
outward,2018,BPM6,Canada,Total Net Fdi Abroad,"Professional, scientific & technical services",69.0,
outward,2018,BPM6,Canada,Total Net Fdi Abroad,Administrative and support service activities,,disclosive
outward,2018,BPM6,Canada,Total Net Fdi Abroad,Other services,51.0,
outward,2019,BPM6,Canada,Total Net Fdi Abroad,"Agriculture, forest & fishing",,itis-nil
outward,2019,BPM6,Canada,Total Net Fdi Abroad,Mining & quarrying,1690.0,
outward,2019,BPM6,Canada,Total Net Fdi Abroad,"Food products, beverages & tobacco products",13.0,
outward,2019,BPM6,Canada,Total Net Fdi Abroad,Textiles & wood activities,,itis-nil
outward,2019,BPM6,Canada,Total Net Fdi Abroad,"Petroleum, chemicals, pharmaceuticals, rubber, plastic products",,disclosive
outward,2019,BPM6,Canada,Total Net Fdi Abroad,Metal and machinery products,-34.0,
outward,2019,BPM6,Canada,Total Net Fdi Abroad,"Computer, electronic and optical products",,disclosive
outward,2019,BPM6,Canada,Total Net Fdi Abroad,Transport equipment,,disclosive
outward,2019,BPM6,Canada,Total Net Fdi Abroad,Other manufacturing,36.0,
outward,2019,BPM6,Canada,Total Net Fdi Abroad,"Electricity, gas, water and waste",,disclosive
outward,2019,BPM6,Canada,Total Net Fdi Abroad,Construction,,itis-nil
outward,2019,BPM6,Canada,Total Net Fdi Abroad,"Retail & wholesale trade, repair of motor vehicles & motor cycles,",-53.0,
outward,2019,BPM6,Canada,Total Net Fdi Abroad,Transportation & storage,,disclosive
outward,2019,BPM6,Canada,Total Net Fdi Abroad,Information and communication,-189.0,
outward,2019,BPM6,Canada,Total Net Fdi Abroad,Financial services,69.0,
outward,2019,BPM6,Canada,Total Net Fdi Abroad,"Professional, scientific & technical services",52.0,
outward,2019,BPM6,Canada,Total Net Fdi Abroad,Administrative and support service activities,,disclosive
outward,2019,BPM6,Canada,Total Net Fdi Abroad,Other services,63.0,
outward,2016,BPM6,Chile,Total Net Fdi Abroad,"Agriculture, forest & fishing",,disclosive
outward,2016,BPM6,Chile,Total Net Fdi Abroad,Mining & quarrying,,disclosive
outward,2016,BPM6,Chile,Total Net Fdi Abroad,"Food products, beverages & tobacco products",,disclosive
outward,2016,BPM6,Chile,Total Net Fdi Abroad,Textiles & wood activities,,itis-nil
outward,2016,BPM6,Chile,Total Net Fdi Abroad,"Petroleum, chemicals, pharmaceuticals, rubber, plastic products",,disclosive
outward,2016,BPM6,Chile,Total Net Fdi Abroad,Metal and machinery products,24.0,
outward,2016,BPM6,Chile,Total Net Fdi Abroad,"Computer, electronic and optical products",,disclosive
outward,2016,BPM6,Chile,Total Net Fdi Abroad,Transport equipment,,disclosive
outward,2016,BPM6,Chile,Total Net Fdi Abroad,Other manufacturing,4.0,
outward,2016,BPM6,Chile,Total Net Fdi Abroad,"Electricity, gas, water and waste",,itis-nil
outward,2016,BPM6,Chile,Total Net Fdi Abroad,Construction,-2.0,
outward,2016,BPM6,Chile,Total Net Fdi Abroad,"Retail & wholesale trade, repair of motor vehicles & motor cycles,",,disclosive
outward,2016,BPM6,Chile,Total Net Fdi Abroad,Transportation & storage,2.0,
outward,2016,BPM6,Chile,Total Net Fdi Abroad,Information and communication,,itis-nil
outward,2016,BPM6,Chile,Total Net Fdi Abroad,Financial services,,disclosive
outward,2016,BPM6,Chile,Total Net Fdi Abroad,"Professional, scientific & technical services",18.0,
outward,2016,BPM6,Chile,Total Net Fdi Abroad,Administrative and support service activities,,disclosive
outward,2016,BPM6,Chile,Total Net Fdi Abroad,Other services,,disclosive
outward,2017,BPM6,Chile,Total Net Fdi Abroad,"Agriculture, forest & fishing",,disclosive
outward,2017,BPM6,Chile,Total Net Fdi Abroad,Mining & quarrying,,disclosive
outward,2017,BPM6,Chile,Total Net Fdi Abroad,"Food products, beverages & tobacco products",,disclosive
outward,2017,BPM6,Chile,Total Net Fdi Abroad,Textiles & wood activities,,itis-nil
outward,2017,BPM6,Chile,Total Net Fdi Abroad,"Petroleum, chemicals, pharmaceuticals, rubber, plastic products",,disclosive
outward,2017,BPM6,Chile,Total Net Fdi Abroad,Metal and machinery products,,disclosive
outward,2017,BPM6,Chile,Total Net Fdi Abroad,"Computer, electronic and optical products",,disclosive
outward,2017,BPM6,Chile,Total Net Fdi Abroad,Transport equipment,,disclosive
outward,2017,BPM6,Chile,Total Net Fdi Abroad,Other manufacturing,,disclosive
outward,2017,BPM6,Chile,Total Net Fdi Abroad,"Electricity, gas, water and waste",,disclosive
outward,2017,BPM6,Chile,Total Net Fdi Abroad,Construction,-2.0,
outward,2017,BPM6,Chile,Total Net Fdi Abroad,"Retail & wholesale trade, repair of motor vehicles & motor cycles,",,disclosive
outward,2017,BPM6,Chile,Total Net Fdi Abroad,Transportation & storage,,disclosive
outward,2017,BPM6,Chile,Total Net Fdi Abroad,Information and communication,1.0,
outward,2017,BPM6,Chile,Total Net Fdi Abroad,Financial services,,disclosive
outward,2017,BPM6,Chile,Total Net Fdi Abroad,"Professional, scientific & technical services",6.0,
outward,2017,BPM6,Chile,Total Net Fdi Abroad,Administrative and support service activities,,disclosive
outward,2017,BPM6,Chile,Total Net Fdi Abroad,Other services,,disclosive
outward,2018,BPM6,Chile,Total Net Fdi Abroad,"Agriculture, forest & fishing",,disclosive
outward,2018,BPM6,Chile,Total Net Fdi Abroad,Mining & quarrying,,disclosive
outward,2018,BPM6,Chile,Total Net Fdi Abroad,"Food products, beverages & tobacco products",,disclosive
outward,2018,BPM6,Chile,Total Net Fdi Abroad,Textiles & wood activities,,disclosive
outward,2018,BPM6,Chile,Total Net Fdi Abroad,"Petroleum, chemicals, pharmaceuticals, rubber, plastic products",,disclosive
outward,2018,BPM6,Chile,Total Net Fdi Abroad,Metal and machinery products,-3.0,
outward,2018,BPM6,Chile,Total Net Fdi Abroad,"Computer, electronic and optical products",,disclosive
outward,2018,BPM6,Chile,Total Net Fdi Abroad,Transport equipment,,disclosive
outward,2018,BPM6,Chile,Total Net Fdi Abroad,Other manufacturing,7.0,
outward,2018,BPM6,Chile,Total Net Fdi Abroad,"Electricity, gas, water and waste",,itis-nil
outward,2018,BPM6,Chile,Total Net Fdi Abroad,Construction,1.0,
outward,2018,BPM6,Chile,Total Net Fdi Abroad,"Retail & wholesale trade, repair of motor vehicles & motor cycles,",-10.0,
outward,2018,BPM6,Chile,Total Net Fdi Abroad,Transportation & storage,4.0,
outward,2018,BPM6,Chile,Total Net Fdi Abroad,Information and communication,1.0,
outward,2018,BPM6,Chile,Total Net Fdi Abroad,Financial services,,disclosive
outward,2018,BPM6,Chile,Total Net Fdi Abroad,"Professional, scientific & technical services",,itis-nil
outward,2018,BPM6,Chile,Total Net Fdi Abroad,Administrative and support service activities,7.0,
outward,2018,BPM6,Chile,Total Net Fdi Abroad,Other services,,disclosive
outward,2019,BPM6,Chile,Total Net Fdi Abroad,"Agriculture, forest & fishing",,disclosive
outward,2019,BPM6,Chile,Total Net Fdi Abroad,Mining & quarrying,,disclosive
outward,2019,BPM6,Chile,Total Net Fdi Abroad,"Food products, beverages & tobacco products",,disclosive
outward,2019,BPM6,Chile,Total Net Fdi Abroad,Textiles & wood activities,,disclosive
outward,2019,BPM6,Chile,Total Net Fdi Abroad,"Petroleum, chemicals, pharmaceuticals, rubber, plastic products",,disclosive
outward,2019,BPM6,Chile,Total Net Fdi Abroad,Metal and machinery products,28.0,
outward,2019,BPM6,Chile,Total Net Fdi Abroad,"Computer, electronic and optical products",,disclosive
outward,2019,BPM6,Chile,Total Net Fdi Abroad,Transport equipment,,disclosive
outward,2019,BPM6,Chile,Total Net Fdi Abroad,Other manufacturing,-2.0,
outward,2019,BPM6,Chile,Total Net Fdi Abroad,"Electricity, gas, water and waste",,disclosive
outward,2019,BPM6,Chile,Total Net Fdi Abroad,Construction,,disclosive
outward,2019,BPM6,Chile,Total Net Fdi Abroad,"Retail & wholesale trade, repair of motor vehicles & motor cycles,",-2.0,
outward,2019,BPM6,Chile,Total Net Fdi Abroad,Transportation & storage,,disclosive
outward,2019,BPM6,Chile,Total Net Fdi Abroad,Information and communication,,itis-nil
outward,2019,BPM6,Chile,Total Net Fdi Abroad,Financial services,-7.0,
outward,2019,BPM6,Chile,Total Net Fdi Abroad,"Professional, scientific & technical services",3.0,
outward,2019,BPM6,Chile,Total Net Fdi Abroad,Administrative and support service activities,2.0,
outward,2019,BPM6,Chile,Total Net Fdi Abroad,Other services,1.0,
outward,2016,BPM6,Colombia,Total Net Fdi Abroad,"Agriculture, forest & fishing",,disclosive
outward,2016,BPM6,Colombia,Total Net Fdi Abroad,Mining & quarrying,,disclosive
outward,2016,BPM6,Colombia,Total Net Fdi Abroad,"Food products, beverages & tobacco products",,disclosive
outward,2016,BPM6,Colombia,Total Net Fdi Abroad,Textiles & wood activities,,itis-nil
outward,2016,BPM6,Colombia,Total Net Fdi Abroad,"Petroleum, chemicals, pharmaceuticals, rubber, plastic products",,disclosive
outward,2016,BPM6,Colombia,Total Net Fdi Abroad,Metal and machinery products,,disclosive
outward,2016,BPM6,Colombia,Total Net Fdi Abroad,"Computer, electronic and optical products",,itis-nil
outward,2016,BPM6,Colombia,Total Net Fdi Abroad,Transport equipment,1.0,
outward,2016,BPM6,Colombia,Total Net Fdi Abroad,Other manufacturing,,disclosive
outward,2016,BPM6,Colombia,Total Net Fdi Abroad,"Electricity, gas, water and waste",,disclosive
outward,2016,BPM6,Colombia,Total Net Fdi Abroad,Construction,,disclosive
outward,2016,BPM6,Colombia,Total Net Fdi Abroad,"Retail & wholesale trade, repair of motor vehicles & motor cycles,",-5.0,
outward,2016,BPM6,Colombia,Total Net Fdi Abroad,Transportation & storage,,disclosive
outward,2016,BPM6,Colombia,Total Net Fdi Abroad,Information and communication,,disclosive
outward,2016,BPM6,Colombia,Total Net Fdi Abroad,Financial services,-20.0,
outward,2016,BPM6,Colombia,Total Net Fdi Abroad,"Professional, scientific & technical services",4.0,
outward,2016,BPM6,Colombia,Total Net Fdi Abroad,Administrative and support service activities,,disclosive
outward,2016,BPM6,Colombia,Total Net Fdi Abroad,Other services,,disclosive
outward,2017,BPM6,Colombia,Total Net Fdi Abroad,"Agriculture, forest & fishing",,disclosive
outward,2017,BPM6,Colombia,Total Net Fdi Abroad,Mining & quarrying,,disclosive
outward,2017,BPM6,Colombia,Total Net Fdi Abroad,"Food products, beverages & tobacco products",,disclosive
outward,2017,BPM6,Colombia,Total Net Fdi Abroad,Textiles & wood activities,,itis-nil
outward,2017,BPM6,Colombia,Total Net Fdi Abroad,"Petroleum, chemicals, pharmaceuticals, rubber, plastic products",,disclosive
outward,2017,BPM6,Colombia,Total Net Fdi Abroad,Metal and machinery products,1.0,
outward,2017,BPM6,Colombia,Total Net Fdi Abroad,"Computer, electronic and optical products",,itis-nil
outward,2017,BPM6,Colombia,Total Net Fdi Abroad,Transport equipment,,disclosive
outward,2017,BPM6,Colombia,Total Net Fdi Abroad,Other manufacturing,3.0,
outward,2017,BPM6,Colombia,Total Net Fdi Abroad,"Electricity, gas, water and waste",,itis-nil
outward,2017,BPM6,Colombia,Total Net Fdi Abroad,Construction,,itis-nil
outward,2017,BPM6,Colombia,Total Net Fdi Abroad,"Retail & wholesale trade, repair of motor vehicles & motor cycles,",2.0,
outward,2017,BPM6,Colombia,Total Net Fdi Abroad,Transportation & storage,,disclosive
outward,2017,BPM6,Colombia,Total Net Fdi Abroad,Information and communication,,disclosive
outward,2017,BPM6,Colombia,Total Net Fdi Abroad,Financial services,21.0,
outward,2017,BPM6,Colombia,Total Net Fdi Abroad,"Professional, scientific & technical services",3.0,
outward,2017,BPM6,Colombia,Total Net Fdi Abroad,Administrative and support service activities,3.0,
outward,2017,BPM6,Colombia,Total Net Fdi Abroad,Other services,,disclosive
outward,2018,BPM6,Colombia,Total Net Fdi Abroad,"Agriculture, forest & fishing",,disclosive
outward,2018,BPM6,Colombia,Total Net Fdi Abroad,Mining & quarrying,-1.0,
outward,2018,BPM6,Colombia,Total Net Fdi Abroad,"Food products, beverages & tobacco products",,disclosive
outward,2018,BPM6,Colombia,Total Net Fdi Abroad,Textiles & wood activities,,disclosive
outward,2018,BPM6,Colombia,Total Net Fdi Abroad,"Petroleum, chemicals, pharmaceuticals, rubber, plastic products",,disclosive
outward,2018,BPM6,Colombia,Total Net Fdi Abroad,Metal and machinery products,,disclosive
outward,2018,BPM6,Colombia,Total Net Fdi Abroad,"Computer, electronic and optical products",,itis-nil
outward,2018,BPM6,Colombia,Total Net Fdi Abroad,Transport equipment,,disclosive
outward,2018,BPM6,Colombia,Total Net Fdi Abroad,Other manufacturing,12.0,
outward,2018,BPM6,Colombia,Total Net Fdi Abroad,"Electricity, gas, water and waste",,itis-nil
outward,2018,BPM6,Colombia,Total Net Fdi Abroad,Construction,,itis-nil
outward,2018,BPM6,Colombia,Total Net Fdi Abroad,"Retail & wholesale trade, repair of motor vehicles & motor cycles,",8.0,
outward,2018,BPM6,Colombia,Total Net Fdi Abroad,Transportation & storage,,disclosive
outward,2018,BPM6,Colombia,Total Net Fdi Abroad,Information and communication,,disclosive
outward,2018,BPM6,Colombia,Total Net Fdi Abroad,Financial services,24.0,
outward,2018,BPM6,Colombia,Total Net Fdi Abroad,"Professional, scientific & technical services",4.0,
outward,2018,BPM6,Colombia,Total Net Fdi Abroad,Administrative and support service activities,5.0,
outward,2018,BPM6,Colombia,Total Net Fdi Abroad,Other services,4.0,
outward,2019,BPM6,Colombia,Total Net Fdi Abroad,"Agriculture, forest & fishing",,disclosive
outward,2019,BPM6,Colombia,Total Net Fdi Abroad,Mining & quarrying,4.0,
outward,2019,BPM6,Colombia,Total Net Fdi Abroad,"Food products, beverages & tobacco products",,disclosive
outward,2019,BPM6,Colombia,Total Net Fdi Abroad,Textiles & wood activities,,disclosive
outward,2019,BPM6,Colombia,Total Net Fdi Abroad,"Petroleum, chemicals, pharmaceuticals, rubber, plastic products",,disclosive
outward,2019,BPM6,Colombia,Total Net Fdi Abroad,Metal and machinery products,,disclosive
outward,2019,BPM6,Colombia,Total Net Fdi Abroad,"Computer, electronic and optical products",,disclosive
outward,2019,BPM6,Colombia,Total Net Fdi Abroad,Transport equipment,,disclosive
outward,2019,BPM6,Colombia,Total Net Fdi Abroad,Other manufacturing,1.0,
outward,2019,BPM6,Colombia,Total Net Fdi Abroad,"Electricity, gas, water and waste",,itis-nil
outward,2019,BPM6,Colombia,Total Net Fdi Abroad,Construction,,itis-nil
outward,2019,BPM6,Colombia,Total Net Fdi Abroad,"Retail & wholesale trade, repair of motor vehicles & motor cycles,",,disclosive
outward,2019,BPM6,Colombia,Total Net Fdi Abroad,Transportation & storage,,disclosive
outward,2019,BPM6,Colombia,Total Net Fdi Abroad,Information and communication,,itis-nil
outward,2019,BPM6,Colombia,Total Net Fdi Abroad,Financial services,53.0,
outward,2019,BPM6,Colombia,Total Net Fdi Abroad,"Professional, scientific & technical services",-6.0,
outward,2019,BPM6,Colombia,Total Net Fdi Abroad,Administrative and support service activities,1.0,
outward,2019,BPM6,Colombia,Total Net Fdi Abroad,Other services,,itis-nil
outward,2016,BPM6,Mexico,Total Net Fdi Abroad,"Agriculture, forest & fishing",,disclosive
outward,2016,BPM6,Mexico,Total Net Fdi Abroad,Mining & quarrying,,disclosive
outward,2016,BPM6,Mexico,Total Net Fdi Abroad,"Food products, beverages & tobacco products",,disclosive
outward,2016,BPM6,Mexico,Total Net Fdi Abroad,Textiles & wood activities,2.0,
outward,2016,BPM6,Mexico,Total Net Fdi Abroad,"Petroleum, chemicals, pharmaceuticals, rubber, plastic products",170.0,
outward,2016,BPM6,Mexico,Total Net Fdi Abroad,Metal and machinery products,79.0,
outward,2016,BPM6,Mexico,Total Net Fdi Abroad,"Computer, electronic and optical products",1.0,
outward,2016,BPM6,Mexico,Total Net Fdi Abroad,Transport equipment,,disclosive
outward,2016,BPM6,Mexico,Total Net Fdi Abroad,Other manufacturing,,disclosive
outward,2016,BPM6,Mexico,Total Net Fdi Abroad,"Electricity, gas, water and waste",-3.0,
outward,2016,BPM6,Mexico,Total Net Fdi Abroad,Construction,,itis-nil
outward,2016,BPM6,Mexico,Total Net Fdi Abroad,"Retail & wholesale trade, repair of motor vehicles & motor cycles,",3.0,
outward,2016,BPM6,Mexico,Total Net Fdi Abroad,Transportation & storage,,disclosive
outward,2016,BPM6,Mexico,Total Net Fdi Abroad,Information and communication,,disclosive
outward,2016,BPM6,Mexico,Total Net Fdi Abroad,Financial services,,disclosive
outward,2016,BPM6,Mexico,Total Net Fdi Abroad,"Professional, scientific & technical services",21.0,
outward,2016,BPM6,Mexico,Total Net Fdi Abroad,Administrative and support service activities,,disclosive
outward,2016,BPM6,Mexico,Total Net Fdi Abroad,Other services,,disclosive
outward,2017,BPM6,Mexico,Total Net Fdi Abroad,"Agriculture, forest & fishing",,disclosive
outward,2017,BPM6,Mexico,Total Net Fdi Abroad,Mining & quarrying,1.0,
outward,2017,BPM6,Mexico,Total Net Fdi Abroad,"Food products, beverages & tobacco products",-1.0,
outward,2017,BPM6,Mexico,Total Net Fdi Abroad,Textiles & wood activities,,disclosive
outward,2017,BPM6,Mexico,Total Net Fdi Abroad,"Petroleum, chemicals, pharmaceuticals, rubber, plastic products",307.0,
outward,2017,BPM6,Mexico,Total Net Fdi Abroad,Metal and machinery products,,disclosive
outward,2017,BPM6,Mexico,Total Net Fdi Abroad,"Computer, electronic and optical products",,disclosive
outward,2017,BPM6,Mexico,Total Net Fdi Abroad,Transport equipment,64.0,
outward,2017,BPM6,Mexico,Total Net Fdi Abroad,Other manufacturing,61.0,
outward,2017,BPM6,Mexico,Total Net Fdi Abroad,"Electricity, gas, water and waste",,disclosive
outward,2017,BPM6,Mexico,Total Net Fdi Abroad,Construction,3.0,
outward,2017,BPM6,Mexico,Total Net Fdi Abroad,"Retail & wholesale trade, repair of motor vehicles & motor cycles,",,disclosive
outward,2017,BPM6,Mexico,Total Net Fdi Abroad,Transportation & storage,7.0,
outward,2017,BPM6,Mexico,Total Net Fdi Abroad,Information and communication,-9.0,
outward,2017,BPM6,Mexico,Total Net Fdi Abroad,Financial services,40.0,
outward,2017,BPM6,Mexico,Total Net Fdi Abroad,"Professional, scientific & technical services",30.0,
outward,2017,BPM6,Mexico,Total Net Fdi Abroad,Administrative and support service activities,-3.0,
outward,2017,BPM6,Mexico,Total Net Fdi Abroad,Other services,,disclosive
outward,2018,BPM6,Mexico,Total Net Fdi Abroad,"Agriculture, forest & fishing",,disclosive
outward,2018,BPM6,Mexico,Total Net Fdi Abroad,Mining & quarrying,,disclosive
outward,2018,BPM6,Mexico,Total Net Fdi Abroad,"Food products, beverages & tobacco products",,disclosive
outward,2018,BPM6,Mexico,Total Net Fdi Abroad,Textiles & wood activities,,disclosive
outward,2018,BPM6,Mexico,Total Net Fdi Abroad,"Petroleum, chemicals, pharmaceuticals, rubber, plastic products",131.0,
outward,2018,BPM6,Mexico,Total Net Fdi Abroad,Metal and machinery products,,disclosive
outward,2018,BPM6,Mexico,Total Net Fdi Abroad,"Computer, electronic and optical products",,disclosive
outward,2018,BPM6,Mexico,Total Net Fdi Abroad,Transport equipment,-1.0,
outward,2018,BPM6,Mexico,Total Net Fdi Abroad,Other manufacturing,,disclosive
outward,2018,BPM6,Mexico,Total Net Fdi Abroad,"Electricity, gas, water and waste",,itis-nil
outward,2018,BPM6,Mexico,Total Net Fdi Abroad,Construction,4.0,
